gene_name	Mutated_Patients	Frequency	MeanExpression	MutationScore	ExpressionScore	DriverScore
POP7	3	0.0059405940594059	4.745208383995932	0.012244897959183591	0.3808459264882068	0.1596853093707929
TP53I3	1	0.0019801980198019	4.8976427242593195	0.00408163265306106	0.3930801621314772	0.15968104444442752
HLTF	7	0.0138613861386138	4.43982060530754	0.02857142857142845	0.35633579287531475	0.15967717429298298
POLL	5	0.0099009900990099	4.591691842549465	0.02040816326530612	0.36852483440389866	0.15965483172074316
CENPE	20	0.0396039603960396	3.4473421855081843	0.08163265306122448	0.27668041576208885	0.15965175814157023
PLCB4	30	0.0594059405940594	2.6838817912446	0.12244897959183675	0.21540580827150754	0.15963171106370505
TBX2	7	0.0138613861386138	4.438099620049254	0.02857142857142845	0.35619766822996196	0.15962192443484186
MPP1	5	0.0099009900990099	4.5906521556065565	0.02040816326530612	0.36844139011547394	0.15962145400537325
PALB2	13	0.0257425742574257	3.9803027441930263	0.05306122448979584	0.31945532496071827	0.15961886467816483
KLHDC8B	1	0.0019801980198019	4.8956251025552096	0.00408163265306106	0.39291822972619106	0.15961627148231305
PPM1H	5	0.0099009900990099	4.590125476803672	0.02040816326530612	0.3683991193740408	0.1596045457088
KIF4A	13	0.0257425742574257	3.979816287063269	0.05306122448979584	0.3194162823726406	0.15960324764293377
CCDC25	2	0.0039603960396039	4.818346254271018	0.008163265306122325	0.3867159026224969	0.15958432023267216
CREBRF	2	0.0039603960396039	4.8181753839655785	0.008163265306122325	0.3867021887337658	0.1595788346771797
RPUSD4	5	0.0099009900990099	4.589108452500109	0.02040816326530612	0.36831749396756597	0.15957189554621007
RNF121	3	0.0059405940594059	4.741613947843307	0.012244897959183591	0.3805574404500876	0.1595699149555452
TFPI2	3	0.0059405940594059	4.741501849891205	0.012244897959183591	0.3805484435747197	0.15956631620539805
TAF9B	4	0.0079207920792079	4.664883021677204	0.016326530612244858	0.3743990890561664	0.1595555539898135
ZNF791	3	0.0059405940594059	4.7411073219153685	0.012244897959183591	0.3805167791333877	0.15955365042886524
ZBTB17	3	0.0059405940594059	4.7408924029757875	0.012244897959183591	0.380499529943038	0.15954675075272537
PCED1A	2	0.0039603960396039	4.816028172036461	0.008163265306122325	0.38652985553987074	0.1595099013996217
CDK1	2	0.0039603960396039	4.815462107565978	0.008163265306122325	0.38648442374209335	0.15949172868051073
COPG2	2	0.0039603960396039	4.815059824202488	0.008163265306122325	0.3864521368607004	0.15947881392795357
NDUFB6	1	0.0019801980198019	4.891287657510914	0.00408163265306106	0.39257011049879154	0.15947702379135326
RAB29	2	0.0039603960396039	4.814844699552885	0.008163265306122325	0.3864348711602593	0.15947190764777713
DIS3L	3	0.0059405940594059	4.738011301584559	0.012244897959183591	0.38026829547663404	0.15945425696616378
C3AR1	8	0.0158415841584158	4.3564324192581765	0.032653061224489716	0.3496431361141806	0.15944909118036607
EFL1	6	0.0118811881188118	4.508668545964573	0.024489795918367183	0.36186146332527136	0.15943846288112887
RFXANK	1	0.0019801980198019	4.888992210341941	0.00408163265306106	0.3923858800850713	0.15940333162586515
SLC25A43	1	0.0019801980198019	4.888152615774217	0.00408163265306106	0.39231849502099325	0.15937637760023393
ZNF37A	8	0.0158415841584158	4.353897792393066	0.032653061224489716	0.34943970936478835	0.15936772048060918
DUOX1	5	0.0099009900990099	4.582691338139887	0.02040816326530612	0.36780246245237647	0.15936588294013426
GTF2I	5	0.0099009900990099	4.581847453485323	0.02040816326530612	0.36773473306999555	0.15933879118718192
CLCN6	7	0.0138613861386138	4.429233437807734	0.02857142857142845	0.3554860768483119	0.15933728788218185
GPR137	1	0.0019801980198019	4.885247028169126	0.00408163265306106	0.3920852953142774	0.1592830977175476
PLEKHA3	3	0.0059405940594059	4.732569077161387	0.012244897959183591	0.37983150770360596	0.15927954185695256
CDK14	9	0.0178217821782178	4.274788677015682	0.03673469387755098	0.34309048675927	0.1592770110302386
HIBCH	3	0.0059405940594059	4.7318562467894045	0.012244897959183591	0.3797742966137069	0.1592566574209929
CDK6	4	0.0079207920792079	4.654595354513937	0.016326530612244858	0.37357341064225086	0.15922528262424726
MED10	1	0.0019801980198019	4.883114732320046	0.00408163265306106	0.3919141592708259	0.159214643300167
EZH2	9	0.0178217821782178	4.272013094716546	0.03673469387755098	0.34286772115516634	0.15918790478859715
MBNL3	7	0.0138613861386138	4.4243040375750615	0.02857142857142845	0.355090447858661	0.1591790362863215
KCNQ1	3	0.0059405940594059	4.729290071076013	0.012244897959183591	0.37956833778365967	0.15917427388897404
ZNF777	7	0.0138613861386138	4.423981486201972	0.02857142857142845	0.35506456019123245	0.15916868121935004
C2CD2L	6	0.0118811881188118	4.5001819717515135	0.024489795918367183	0.3611803389241209	0.15916601312066866
COPRS	1	0.0019801980198019	4.881428056539457	0.00408163265306106	0.39177878827162804	0.15916049490048786
FOXO4	10	0.0198019801980198	4.194809754051961	0.04081632653061224	0.33667145422144135	0.15915837760694387
KIAA0513	3	0.0059405940594059	4.728483170999254	0.012244897959183591	0.3795035767484324	0.15914836947488312
MPC1	1	0.0019801980198019	4.880773719818709	0.00408163265306106	0.39172627182672565	0.1591394883225269
RGS14	4	0.0079207920792079	4.651790815392122	0.016326530612244858	0.37334832099100973	0.15913524676375082
MID1	5	0.0099009900990099	4.575459914505424	0.02040816326530612	0.36722207524679357	0.1591337280579011
S100PBP	1	0.0019801980198019	4.880263958348186	0.00408163265306106	0.39168535885435035	0.15912312313357677
DNAJC2	2	0.0039603960396039	4.803586437733526	0.008163265306122325	0.38553129373936007	0.15911047667941744
MRPS14	2	0.0039603960396039	4.803581807549246	0.008163265306122325	0.3855309221251591	0.15911032803373704
PDGFA	3	0.0059405940594059	4.727232179586465	0.012244897959183591	0.3794031733635696	0.159108208120938
RP1	42	0.0831683168316831	1.7515482774018438	0.17142857142857132	0.14057760429357358	0.15908818457457222
NEMP1	1	0.0019801980198019	4.879008482251239	0.00408163265306106	0.39158459553298847	0.15908281780503203
FUT3	5	0.0099009900990099	4.573841935013664	0.02040816326530612	0.36709221774661366	0.15908178505782916
TBCC	3	0.0059405940594059	4.726358992309452	0.012244897959183591	0.37933309218048955	0.159080175647706
TTC8	10	0.0198019801980198	4.191810293759313	0.04081632653061224	0.33643072038181254	0.15906208407109235
DGKH	11	0.0217821782178217	4.114970969166843	0.04489795918367331	0.33026366903295185	0.15904424312338472
DGKQ	1	0.0019801980198019	4.877227787926236	0.00408163265306106	0.3914416786945446	0.15902565106965447
B4GALT4	1	0.0019801980198019	4.877138701177671	0.00408163265306106	0.39143452867655815	0.1590227910624599
MRPL44	2	0.0039603960396039	4.800737358863314	0.008163265306122325	0.3853026293701359	0.15901901093172774
FBXO31	3	0.0059405940594059	4.724295139551848	0.012244897959183591	0.3791674493146766	0.1590139185013808
COQ5	2	0.0039603960396039	4.800471521561817	0.008163265306122325	0.38528129352032886	0.15901047659180495
CEP70	1	0.0019801980198019	4.8767314584137775	0.00408163265306106	0.39140184375839027	0.15900971709519274
FGFR2	10	0.0198019801980198	4.190106239185363	0.04081632653061224	0.33629395457713446	0.15900737774922113
USP31	12	0.0237623762376237	4.0375346273168695	0.04897959183673457	0.32404870164497046	0.15900723576002895
SPAG5	6	0.0118811881188118	4.49495850526612	0.024489795918367183	0.3607611084557985	0.1589983209333397
RGS10	2	0.0039603960396039	4.800058040775699	0.008163265306122325	0.38524810794441083	0.15899720236143774
ATP6V0A2	4	0.0079207920792079	4.64747062745218	0.016326530612244858	0.37300158680244605	0.15899655308832533
RIMKLB	2	0.0039603960396039	4.799898851950045	0.008163265306122325	0.3852353316001733	0.15899209182374271
NOL10	2	0.0039603960396039	4.799750610001147	0.008163265306122325	0.3852234338418866	0.15898733272042806
RRAGC	6	0.0118811881188118	4.493326735066686	0.024489795918367183	0.3606301441264942	0.15894593520161798
CCDC28A	5	0.0099009900990099	4.569603360054896	0.02040816326530612	0.36675203373855075	0.15894571145460398
YPEL2	3	0.0059405940594059	4.7221240601834475	0.012244897959183591	0.37899320054273083	0.1589442189926025
FBXO30	9	0.0178217821782178	4.264027256797343	0.03673469387755098	0.3422267853742676	0.15893153047623765
MTFR1L	2	0.0039603960396039	4.7978997557859	0.008163265306122325	0.38507488603716267	0.15892791359853847
FAP	13	0.0257425742574257	3.9586978001942	0.05306122448979584	0.31772133263664887	0.15892526774853705
GAB1	6	0.0118811881188118	4.492289806546214	0.024489795918367183	0.3605469212264393	0.15891264604159602
BUD13	6	0.0118811881188118	4.491894284338092	0.024489795918367183	0.36051517698896657	0.15889994834660695
WDR41	2	0.0039603960396039	4.796411165015945	0.008163265306122325	0.38495541315313564	0.15888012444492766
ASB6	4	0.0079207920792079	4.642670696329822	0.016326530612244858	0.37261634888085354	0.15884245791968835
ZNF397	2	0.0039603960396039	4.794589847609302	0.008163265306122325	0.38480923594466965	0.15882165356154127
ZNHIT6	2	0.0039603960396039	4.793961564102011	0.008163265306122325	0.38475881050598104	0.1588014833860658
ZFAND2B	3	0.0059405940594059	4.717297414681098	0.012244897959183591	0.37860581855032516	0.15878926619564024
KDM4A	8	0.0158415841584158	4.335628136957097	0.032653061224489716	0.34797340413895284	0.15878119839027496
TRIP4	2	0.0039603960396039	4.792408907864232	0.008163265306122325	0.38463419578823993	0.15875163749896937
TXLNG	4	0.0079207920792079	4.639821921399536	0.016326530612244858	0.3723877089055596	0.15875100192957076
TESC	1	0.0019801980198019	4.868609516715717	0.00408163265306106	0.39074998441722547	0.1587489733587268
NPL	4	0.0079207920792079	4.639596393176862	0.016326530612244858	0.3723696082242064	0.15874376165702947
COL6A6	32	0.0633663366336633	2.501945039056726	0.13061224489795906	0.2008037370151769	0.1586888417448462
NEDD1	5	0.0099009900990099	4.560722171106424	0.02040816326530612	0.366039237932827	0.15866059313231448
IKZF2	9	0.0178217821782178	4.255516513290282	0.03673469387755098	0.34154372116849285	0.15865830479392776
DSN1	5	0.0099009900990099	4.559019047592843	0.02040816326530612	0.3659025468541714	0.15860591670085225
OPA3	1	0.0019801980198019	4.8640261778289595	0.00408163265306106	0.39038212998313493	0.1586018315850906
PLPPR2	1	0.0019801980198019	4.864024710758626	0.00408163265306106	0.3903820122374607	0.1586017844868209
TEF	3	0.0059405940594059	4.711014026704354	0.012244897959183591	0.37810151978790224	0.15858754669067107
ULK2	6	0.0118811881188118	4.481881694018377	0.024489795918367183	0.3597115759817443	0.15857850794371803
DCAF15	2	0.0039603960396039	4.786790615214476	0.008163265306122325	0.38418327694625715	0.15857126996217627
CDKAL1	6	0.0118811881188118	4.481512769772636	0.024489795918367183	0.35968196647151773	0.15856666413962742
MCM2	5	0.0099009900990099	4.557300807386944	0.02040816326530612	0.36576464252412094	0.15855075496883206
ARL14EP	5	0.0099009900990099	4.557152116277001	0.02040816326530612	0.36575270871659465	0.15854598144582155
REXO1	4	0.0079207920792079	4.632998589327597	0.016326530612244858	0.37184007474191816	0.15853194826411418
RRAS2	2	0.0039603960396039	4.785421414118919	0.008163265306122325	0.3840733861643171	0.15852731364940023
ALDH16A1	6	0.0118811881188118	4.480081961655372	0.024489795918367183	0.35956713116841826	0.15852073001838762
PCTP	1	0.0019801980198019	4.86147369338354	0.00408163265306106	0.39017727000127594	0.158519887592347
TGFB1I1	6	0.0118811881188118	4.479993384789788	0.024489795918367183	0.35956002207315646	0.15851788638028289
STXBP5	7	0.0138613861386138	4.403178833187871	0.02857142857142845	0.353394958981033	0.1585008407352703
PEX16	3	0.0059405940594059	4.7078800395211635	0.012244897959183591	0.3778499889475687	0.15848693435453765
MXD1	1	0.0019801980198019	4.860155091564441	0.00408163265306106	0.39007144026929674	0.15847755569955532
ADGRA2	6	0.0118811881188118	4.478683813793339	0.024489795918367183	0.359454917146442	0.1584758444095971
INPP5B	6	0.0118811881188118	4.478680312051803	0.024489795918367183	0.35945463609998596	0.1584757319910147
SELP	28	0.0554455445544554	2.8000298662745995	0.1142857142857142	0.22472774266617201	0.1584625256378973
PGAP2	2	0.0039603960396039	4.783257251327619	0.008163265306122325	0.3838996925102926	0.15845783618779044
SNRK	2	0.0039603960396039	4.78317246414086	0.008163265306122325	0.38389288757106077	0.1584551142120977
DEPTOR	5	0.0099009900990099	4.553772943325379	0.02040816326530612	0.3654814994989205	0.15843749775875188
POLM	4	0.0079207920792079	4.629878375578741	0.016326530612244858	0.3715896493443672	0.15843177810509382
PNO1	3	0.0059405940594059	4.705973006264525	0.012244897959183591	0.37769693226623985	0.15842571168200612
ZNF226	12	0.0237623762376237	4.0192325619922435	0.04897959183673457	0.32257979523219554	0.15841967319491898
CCDC9	2	0.0039603960396039	4.7817740547649175	0.008163265306122325	0.38378065256022603	0.15841022020776382
PPP2R5B	7	0.0138613861386138	4.40014814458299	0.02857142857142845	0.3531517187866685	0.1584035446575245
GALNS	1	0.0019801980198019	4.857621843202479	0.00408163265306106	0.38986812415726046	0.1583962292547408
MAD2L2	1	0.0019801980198019	4.85734459220296	0.00408163265306106	0.3898458722548703	0.15838732849378476
PMS1	12	0.0237623762376237	4.018175262207832	0.04897959183673457	0.3224949373538085	0.15838573004356415
APTX	1	0.0019801980198019	4.857160409584789	0.00408163265306106	0.3898310899325392	0.1583814155648523
G2E3	7	0.0138613861386138	4.3994013492304	0.02857142857142845	0.35309178169962435	0.15837956982270682
MMRN2	7	0.0138613861386138	4.399127474852692	0.02857142857142845	0.35306980080169975	0.15837077746353698
ING4	2	0.0039603960396039	4.77996338553048	0.008163265306122325	0.3836353299639669	0.15835209116926016
ATAD3B	3	0.0059405940594059	4.702722517593093	0.012244897959183591	0.3774360511269023	0.15832135922627108
SNIP1	7	0.0138613861386138	4.397429644306673	0.02857142857142845	0.35293353453160303	0.1583162709554983
ESF1	8	0.0158415841584158	4.320799091163724	0.032653061224489716	0.3467832389813676	0.1583051323272409
PHF13	1	0.0019801980198019	4.853931453259974	0.00408163265306106	0.38957193695892867	0.15827775437540811
CDK19	1	0.0019801980198019	4.853717935853977	0.00408163265306106	0.38955480025433575	0.15827089969357094
DUSP11	3	0.0059405940594059	4.700309222571794	0.012244897959183591	0.377242362356273	0.15824388371801937
RPF1	1	0.0019801980198019	4.852110163633424	0.00408163265306106	0.38942576198006656	0.15821928438386326
CABLES1	4	0.0079207920792079	4.62303354519808	0.016326530612244858	0.37104028974684783	0.15821203426608604
ABLIM3	15	0.0297029702970297	3.7838597363557835	0.06122448979591837	0.3036889953777583	0.15821029202865433
MTF2	2	0.0039603960396039	4.775103266688323	0.008163265306122325	0.3832452614330406	0.15819606375688963
GNG11	2	0.0039603960396039	4.774336780708518	0.008163265306122325	0.3831837439949228	0.15817145678164252
RFFL	7	0.0138613861386138	4.392030377863097	0.02857142857142845	0.3525001945252937	0.15814293495297455
PRSS22	5	0.0099009900990099	4.544452607869557	0.02040816326530612	0.3647334582108234	0.15813828124351306
SCIN	4	0.0079207920792079	4.619131056790543	0.016326530612244858	0.37072707972677993	0.1580867502580589
PRPSAP2	1	0.0019801980198019	4.847776918526023	0.00408163265306106	0.3890779798356207	0.15808017152608492
NTM	17	0.0336633663366336	3.627084279822145	0.0693877551020407	0.2911063458579735	0.15807519140441384
FASTKD5	7	0.0138613861386138	4.389564196142354	0.02857142857142845	0.35230226111830304	0.1580637615901783
DENND4A	3	0.0059405940594059	4.693441046516305	0.012244897959183591	0.3766911290570234	0.15802339039831953
ZDHHC24	2	0.0039603960396039	4.769674987376408	0.008163265306122325	0.3828095928814223	0.15802179633624233
COIL	3	0.0059405940594059	4.692795005240755	0.012244897959183591	0.3766392783966886	0.1580026501341856
JADE3	9	0.0178217821782178	4.234843363174378	0.03673469387755098	0.3398845137381352	0.1579946218217847
ABHD17A	1	0.0019801980198019	4.844974285838006	0.00408163265306106	0.38885304319294894	0.15799019686901622
ASL	4	0.0079207920792079	4.616032621592155	0.016326530612244858	0.3704784022550437	0.1579872792693644
NUDCD2	2	0.0039603960396039	4.768248850282806	0.008163265306122325	0.38269513247025383	0.15797601217177493
KLF11	5	0.0099009900990099	4.539131482118824	0.02040816326530612	0.36430638970244494	0.15796745384016167
GXYLT1	3	0.0059405940594059	4.691688149824884	0.012244897959183591	0.37655044323029896	0.15796711606762975
PRMT5	6	0.0118811881188118	4.462630132759252	0.024489795918367183	0.35816646392537943	0.1579604631211721
IGHV3-30	2	0.0039603960396039	4.7665741140846585	0.008163265306122325	0.3825607197306241	0.15792224707592303
MYORG	3	0.0059405940594059	4.690003618426934	0.012244897959183591	0.3764152443372188	0.15791303651039768
PTPRH	21	0.0415841584158415	3.3161714113525247	0.08571428571428556	0.2661527737769713	0.15788968093935984
BRPF1	3	0.0059405940594059	4.6891045912696585	0.012244897959183591	0.3763430892698449	0.15788417448344813
ANGPTL4	1	0.0019801980198019	4.841256882643181	0.00408163265306106	0.3885546879365943	0.15787085476647436
DCPS	3	0.0059405940594059	4.686952660933537	0.012244897959183591	0.3761703773810768	0.15781508972794087
GMPPB	1	0.0019801980198019	4.8394692747766825	0.00408163265306106	0.388411216223864	0.15781346608138222
LRRC45	2	0.0039603960396039	4.762908486896222	0.008163265306122325	0.3822665199674591	0.15780456717065702
CMTM7	1	0.0019801980198019	4.839135304007592	0.00408163265306106	0.3883844120465378	0.15780274441045175
PLEKHG4	9	0.0178217821782178	4.228758942039979	0.03673469387755098	0.33939618386586035	0.15779928987287475
CD37	2	0.0039603960396039	4.761876533209945	0.008163265306122325	0.38218369634288046	0.15777143772082558
RRAGD	4	0.0079207920792079	4.609302252773779	0.016326530612244858	0.3699382292340049	0.15777121006094888
ZNF561	1	0.0019801980198019	4.837831666715435	0.00408163265306106	0.38827978335330476	0.15776089293315854
NLK	2	0.0039603960396039	4.76152193395272	0.008163265306122325	0.3821552365426522	0.1577600538007343
SLC37A4	1	0.0019801980198019	4.837382329574913	0.00408163265306106	0.38824371998037366	0.1577464675839861
KLHL23	4	0.0079207920792079	4.607874113060739	0.016326530612244858	0.3698236080944988	0.15772536160514644
HAUS6	9	0.0178217821782178	4.225338582875075	0.03673469387755098	0.3391216690817523	0.15768948395923152
FBXL17	4	0.0079207920792079	4.605963499927669	0.016326530612244858	0.3696702640956812	0.1576640240056194
JDP2	1	0.0019801980198019	4.834695561682597	0.00408163265306106	0.38802808253636617	0.1576602126063831
ZNF641	2	0.0039603960396039	4.757407499397887	0.008163265306122325	0.3818250159257252	0.1576279655539635
TRAC	2	0.0039603960396039	4.756964813163751	0.008163265306122325	0.38178948634823573	0.15761375372296768
EVI2B	8	0.0158415841584158	4.298966270621455	0.032653061224489716	0.34503095750194623	0.15760421973547234
USPL1	7	0.0138613861386138	4.374532175731226	0.02857142857142845	0.3510958054103148	0.157581179306983
FAM126B	3	0.0059405940594059	4.678643367312851	0.012244897959183591	0.37550348135220996	0.15754833131639415
ISCA1	2	0.0039603960396039	4.754739633637929	0.008163265306122325	0.3816108955489417	0.15754231740325006
IGKV1-16	12	0.0237623762376237	3.9915674668981125	0.04897959183673457	0.32035942092618114	0.1575315234725132
ELAPOR2	12	0.0237623762376237	3.9902548244622165	0.04897959183673457	0.3202540694886484	0.1574893828975001
MAD2L1BP	3	0.0059405940594059	4.67674807796229	0.012244897959183591	0.3753513672256497	0.15748748566577006
NEMF	2	0.0039603960396039	4.752665078395513	0.008163265306122325	0.3814443937118436	0.15747571666841084
ARSB	5	0.0099009900990099	4.523164539691216	0.02040816326530612	0.36302489803971094	0.15745485717506807
CDH6	29	0.0574257425742574	2.6923286244401647	0.11836734693877547	0.216083743096268	0.15745390540177248
CAPRIN2	10	0.0198019801980198	4.141663535323329	0.04081632653061224	0.3324059890883788	0.15745219155371887
RASSF1	2	0.0039603960396039	4.751351133701526	0.008163265306122325	0.38133893775631095	0.15743353428619777
OSBPL7	8	0.0158415841584158	4.2935814322218455	0.032653061224489716	0.34459877547676787	0.15743134692540098
VAV3	21	0.0415841584158415	3.301711465254932	0.08571428571428556	0.2649922322110665	0.15742546431299792
ZNRF3	6	0.0118811881188118	4.445764625358432	0.024489795918367183	0.35681285428972626	0.15741901926691082
CPA3	12	0.0237623762376237	3.988023655617055	0.04897959183673457	0.320074997992262	0.15741775429894556
CTNND1	6	0.0118811881188118	4.445616994538741	0.024489795918367183	0.3568010055800904	0.15741427978305647
ZNF562	2	0.0039603960396039	4.750735646296401	0.008163265306122325	0.3812895393206517	0.15741377491193406
POLR3D	2	0.0039603960396039	4.750006248870681	0.008163265306122325	0.3812309985747251	0.15739035861356343
SCFD2	10	0.0198019801980198	4.139486628741828	0.04081632653061224	0.33223127262983376	0.15738230497030084
PLBD1	1	0.0019801980198019	4.825784491821022	0.00408163265306106	0.3873128885168835	0.15737413499859004
TDG	3	0.0059405940594059	4.671734191070075	0.012244897959183591	0.37494895741679646	0.15732652174222875
COL21A1	24	0.0475247524752475	3.0689605583574084	0.09795918367346934	0.24631186506906286	0.15730025623170674
PASK	9	0.0178217821782178	4.211144530231912	0.03673469387755098	0.3379824678724356	0.15723380347550484
MAGOH	1	0.0019801980198019	4.820208414851768	0.00408163265306106	0.38686535786539783	0.15719512273799577
TMEM68	2	0.0039603960396039	4.743776899807109	0.008163265306122325	0.380731036924245	0.1571903739533714
ARID5A	3	0.0059405940594059	4.667131672744954	0.012244897959183591	0.3745795636591648	0.15717876423917607
ELP5	3	0.0059405940594059	4.6671181605285135	0.012244897959183591	0.3745784791814827	0.15717833044810323
NR2F1	4	0.0079207920792079	4.590575752962874	0.016326530612244858	0.3684352581117209	0.15717002161203528
LARGE2	1	0.0019801980198019	4.819393216844939	0.00408163265306106	0.38679993084616954	0.15716895193030445
BPIFA1	8	0.0158415841584158	4.285128398628063	0.032653061224489716	0.3439203430139244	0.1571599739402636
NAPEPLD	6	0.0118811881188118	4.43677952929207	0.024489795918367183	0.3560917189972235	0.15713056514990972
LRRC8C	9	0.0178217821782178	4.207882905422483	0.03673469387755098	0.33772069295721935	0.15712909350941834
SCRN2	3	0.0059405940594059	4.6650794984278985	0.012244897959183591	0.3744148580939191	0.1571128820130778
ADH1B	9	0.0178217821782178	4.207265998393417	0.03673469387755098	0.3376711805838884	0.15710928856008596
ATAD3A	2	0.0039603960396039	4.741111164553636	0.008163265306122325	0.3805170875398922	0.15710479419963028
RBMXL1	7	0.0138613861386138	4.359688245486494	0.02857142857142845	0.3499044456407738	0.15710463539916658
HRAS	3	0.0059405940594059	4.664572250898292	0.012244897959183591	0.37437414688805865	0.15709659753073363
DMWD	5	0.0099009900990099	4.511694432834319	0.02040816326530612	0.3621043181369259	0.15708662521395406
CEP68	3	0.0059405940594059	4.664230465841907	0.012244897959183591	0.37434671554344207	0.15708562499288697
NAALADL2	13	0.0257425742574257	3.900737859952776	0.05306122448979584	0.31306952277833067	0.1570645438052098
SMOC2	8	0.0158415841584158	4.281056190456049	0.032653061224489716	0.34359351144645217	0.1570292413132747
TTC39C	2	0.0039603960396039	4.7383436095416505	0.008163265306122325	0.3802949661982455	0.15701594566297158
TTF2	6	0.0118811881188118	4.4330787368050775	0.024489795918367183	0.3557946969005327	0.1570117563112334
TMEM19	3	0.0059405940594059	4.661731607175372	0.012244897959183591	0.37414615951575964	0.157005402581814
BTK	16	0.0316831683168316	3.6699689655521786	0.06530612244897943	0.2945482300804018	0.1570029655015484
DDHD1	6	0.0118811881188118	4.432767591090955	0.024489795918367183	0.35576972464048034	0.15700176740721244
TRIP13	10	0.0198019801980198	4.12759538548556	0.04081632653061224	0.33127689271886845	0.15700055300591473
UCK2	11	0.0217821782178217	4.051176299233334	0.04489795918367331	0.32514356930081384	0.15699620323052954
KLHL6	12	0.0237623762376237	3.9748295332928056	0.04897959183673457	0.31901605024241714	0.1569941751990076
MARCHF1	11	0.0217821782178217	4.050771884791999	0.04489795918367331	0.32511111138113324	0.1569832200626573
PWWP2B	1	0.0019801980198019	4.813272093436131	0.00408163265306106	0.38630865528414393	0.1569724417054942
HEATR6	3	0.0059405940594059	4.660443893856819	0.012244897959183591	0.37404280886555225	0.15696406232173105
FAM172A	5	0.0099009900990099	4.507774170992148	0.02040816326530612	0.3617896816378433	0.156960770614321
UNC119B	2	0.0039603960396039	4.735165866343482	0.008163265306122325	0.38003992354163	0.1569139286003254
RUSC2	5	0.0099009900990099	4.5063054055486855	0.02040816326530612	0.36167179991572634	0.15691361792547423
KLHL18	8	0.0158415841584158	4.277101411494525	0.032653061224489716	0.3432761046360922	0.15690227858913072
THAP5	3	0.0059405940594059	4.657937269815031	0.012244897959183591	0.37384162959621353	0.15688359061399557
GNE	1	0.0019801980198019	4.810169101892457	0.00408163265306106	0.38605961212445444	0.1568728244416184
PTOV1	2	0.0039603960396039	4.733745827672665	0.008163265306122325	0.3799259525840932	0.15686834021731066
PTDSS2	1	0.0019801980198019	4.809912445423907	0.00408163265306106	0.38603901311959643	0.15686458483967522
MMD	2	0.0039603960396039	4.73310502642931	0.008163265306122325	0.3798745224837748	0.15684776817718332
IKZF3	2	0.0039603960396039	4.732020822235159	0.008163265306122325	0.3797875052829673	0.15681296129686031
TTF1	11	0.0217821782178217	4.045322925889359	0.04489795918367331	0.32467378310516726	0.1568082887522709
METTL17	6	0.0118811881188118	4.426337374733528	0.024489795918367183	0.3552536415714157	0.1567953341795866
TNRC6C	9	0.0178217821782178	4.1974702465638805	0.03673469387755098	0.336884982828327	0.15679480945786142
GPATCH2	7	0.0138613861386138	4.34947607909884	0.02857142857142845	0.3490848268475349	0.15677678788187102
REXO4	1	0.0019801980198019	4.806876166290314	0.00408163265306106	0.38579532423469726	0.15676710928571555
EXOC6	4	0.0079207920792079	4.577954096475993	0.016326530612244858	0.3674222559272912	0.15676482073826342
RBM7	2	0.0039603960396039	4.730369511359314	0.008163265306122325	0.3796549726374985	0.15675994823867279
CRYL1	3	0.0059405940594059	4.653871177703529	0.012244897959183591	0.37351528889796004	0.15675305433469416
MREG	1	0.0019801980198019	4.805192814579925	0.00408163265306106	0.3856602200222225	0.15671306760072565
FUT11	5	0.0099009900990099	4.499687407364702	0.02040816326530612	0.3611406456552776	0.1567011562212947
LIMD2	1	0.0019801980198019	4.804486595569886	0.00408163265306106	0.3856035395539654	0.1566903954134228
C19orf12	2	0.0039603960396039	4.727795569081804	0.008163265306122325	0.3794483904703778	0.15667731537182453
METTL14	5	0.0099009900990099	4.498815384858808	0.02040816326530612	0.36107065795562343	0.15667316114143306
PRKX	4	0.0079207920792079	4.574995350349717	0.016326530612244858	0.3671847897680588	0.15666983427457043
SHLD2	2	0.0039603960396039	4.7274885554082475	0.008163265306122325	0.3794237498439841	0.15666745912126703
EOGT	3	0.0059405940594059	4.650665206662401	0.012244897959183591	0.37325798070142846	0.15665013105608155
PLSCR4	6	0.0118811881188118	4.421813021770782	0.024489795918367183	0.3548905212916682	0.1566500860676876
TMEM161A	1	0.0019801980198019	4.802768008391976	0.00408163265306106	0.38546560737627034	0.15663522254234477
SLC17A9	8	0.0158415841584158	4.268579607811003	0.032653061224489716	0.3425921527510396	0.1566286978351097
C20orf27	1	0.0019801980198019	4.802545510441125	0.00408163265306106	0.3854477499016609	0.156628079552501
DNAJA4	2	0.0039603960396039	4.72583827631133	0.008163265306122325	0.379291300008114	0.156614479186919
NIF3L1	2	0.0039603960396039	4.725517354768213	0.008163265306122325	0.37926554314929395	0.15660417644339097
GPX8	2	0.0039603960396039	4.724917712788346	0.008163265306122325	0.37921741645244456	0.15658492576465122
WRAP73	2	0.0039603960396039	4.723359374477186	0.008163265306122325	0.37909234569688033	0.15653489746242552
WDR35	9	0.0178217821782178	4.189367161284509	0.03673469387755098	0.3362346368854506	0.15653467108071084
COL17A1	9	0.0178217821782178	4.188515526610633	0.03673469387755098	0.3361662854938667	0.15650733052407728
RELB	1	0.0019801980198019	4.79851882099733	0.00408163265306106	0.3851245716241643	0.15649880824150236
