AbsLog2FC	ECDF
0.00158934526121935	0.00625682371714118
0.00159553219760118	0.00629881582262535
0.00159899799058453	0.00634080792810952
0.00160084507441404	0.00638280003359368
0.00161232384641419	0.00642479213907785
0.00161238730262426	0.00646678424456202
0.00163428080881273	0.00650877635004619
0.00163887259799927	0.00655076845553036
0.00164141695265127	0.00659276056101453
0.0016449153668337	0.0066347526664987
0.00166295269788257	0.00667674477198287
0.00166989705863841	0.00671873687746704
0.0016830065787805	0.00676072898295121
0.00168486775363643	0.00680272108843537
0.0016967704236747	0.00684471319391954
0.00170380883571908	0.00688670529940371
0.00170400564431466	0.00692869740488788
0.00170490224695866	0.00697068951037205
0.00172934751467552	0.00701268161585622
0.00172958694231168	0.00705467372134039
0.00173152863323603	0.00709666582682456
0.0017440164008692	0.00713865793230873
0.00175509447577824	0.00718065003779289
0.00177287096359874	0.00722264214327706
0.00178565062016163	0.00726463424876123
0.00183166010779641	0.0073066263542454
0.00183373262272934	0.00734861845972957
0.00184486521836165	0.00739061056521374
0.00185362590699898	0.00743260267069791
0.00186738509045576	0.00747459477618208
0.00187179091630085	0.00751658688166625
0.00187461019466058	0.00755857898715042
0.00190329064095219	0.00760057109263458
0.00190911784401084	0.00764256319811875
0.00191131495962335	0.00768455530360292
0.0019199639449512	0.00772654740908709
0.00195464903120256	0.00776853951457126
0.00197414620502998	0.00781053162005543
0.0019906217604754	0.0078525237255396
0.00199122593012458	0.00789451583102377
0.00200585500992148	0.00793650793650794
0.00200957116818897	0.00797850004199211
0.00207066085695977	0.00802049214747627
0.00208872949178869	0.00806248425296044
0.00209454062747548	0.00810447635844461
0.00210704895785718	0.00814646846392878
0.00210833711364975	0.00818846056941295
0.00213079236906709	0.00823045267489712
0.00213484204342198	0.00827244478038129
0.00213608501187187	0.00831443688586546
0.00217149754153514	0.00835642899134963
0.00221007052438325	0.0083984210968338
0.00221500051845582	0.00844041320231796
0.00221516613982422	0.00848240530780213
0.00222090911838426	0.0085243974132863
0.00222292056861562	0.00856638951877047
0.00222563395026289	0.00860838162425464
0.00228458777213576	0.00865037372973881
0.00231984831626654	0.00869236583522298
0.00236975899250012	0.00873435794070715
0.00238012450971085	0.00877635004619132
0.00241523773219705	0.00881834215167548
0.00241980600459984	0.00886033425715965
0.00242615433587605	0.00890232636264382
0.00243539307063184	0.00894431846812799
0.00244109139592243	0.00898631057361216
0.00245574849635561	0.00902830267909633
0.00247613097398416	0.0090702947845805
0.00248771021753623	0.00911228689006467
0.00251165140032061	0.00915427899554884
0.00251326219984008	0.00919627110103301
0.00252792957193311	0.00923826320651717
0.00253586585033862	0.00928025531200134
0.00253908022782741	0.00932224741748551
0.00254201547396554	0.00936423952296968
0.0025662643893966	0.00940623162845385
0.00257041774040245	0.00944822373393802
0.00266625206062949	0.00949021583942219
0.00267563138146089	0.00953220794490636
0.00267587080465101	0.00957420005039053
0.00267629094001233	0.0096161921558747
0.00270138334016054	0.00965818426135887
0.00273757922026139	0.00970017636684303
0.00277507046552375	0.0097421684723272
0.00277818191679384	0.00978416057781137
0.00282846157453102	0.00982615268329554
0.00282938199481359	0.00986814478877971
0.00282996254851898	0.00991013689426388
0.00283222444941278	0.00995212899974805
0.00286562942207107	0.00999412110523222
0.00287012404010716	0.0100361132107164
0.00288850517739192	0.0100781053162006
0.00289128261408516	0.0101200974216847
0.00289493091742002	0.0101620895271689
0.00295104164238241	0.0102040816326531
0.002972452538301	0.0102460737381372
0.00297838890141025	0.0102880658436214
0.00298832128201157	0.0103300579491056
0.00298999946567591	0.0103720500545897
0.0030317918928666	0.0104140421600739
0.00303316867575733	0.0104560342655581
0.00304378957785242	0.0104980263710422
0.00304861077878091	0.0105400184765264
0.00310329975691077	0.0105820105820106
0.00310339263228333	0.0106240026874948
0.00310818790025753	0.0106659947929789
