id	filename
5ee9ff69-bbba-4d72-a9f4-e2e4b282799e	9fb8bda1-9ca8-480d-9c64-08114554bf71.wxs.aliquot_ensemble_masked.maf.gz
f412cb0d-3502-40eb-aad0-f0ca27986ae0	59ee2866-a2d5-4544-804b-005bf4aee445.wxs.aliquot_ensemble_masked.maf.gz
cd44bad1-37f5-4191-8915-7da80c02f565	ade64044-3918-4bdc-a392-3e0663bc4424.wxs.aliquot_ensemble_masked.maf.gz
97975bd4-2fb8-460f-812b-bea62e380149	e5adc5a1-38a7-46c5-a65e-d4cf08c3cf3d.wxs.aliquot_ensemble_masked.maf.gz
73a2cb7b-27e6-4f65-94da-9c835ebf0921	78a71c8d-9b98-41b1-a206-3123f7cdddd7.wxs.aliquot_ensemble_masked.maf.gz
a75577ce-cb7c-4f0f-8244-42289449dcc9	1a8a2fa5-eff6-4e2d-8113-67b75e4d8134.wxs.aliquot_ensemble_masked.maf.gz
93453505-82df-4ab7-9c06-e100156891e2	c6848327-41a0-40dd-a47f-8050370ebf77.wxs.aliquot_ensemble_masked.maf.gz
597cdc66-17b0-496a-b51d-778df192aca7	3e9c84da-741e-4647-bc34-a17b4e637f0e.wxs.aliquot_ensemble_masked.maf.gz
a0da73e8-15b2-4fa5-b3b5-6e875f2aa960	478eb139-b068-4828-83da-baf2286cd424.wxs.aliquot_ensemble_masked.maf.gz
ab706b48-1249-48d6-8297-c1eb62617c6d	76e5dd02-95cd-4e1b-a79b-9a4a9a5bd4d8.wxs.aliquot_ensemble_masked.maf.gz
e98d04b5-71b8-49cb-979a-c2684a9cc74f	f72a5259-0146-44dd-b291-cdeac90d4679.wxs.aliquot_ensemble_masked.maf.gz
8dc53ea5-9b08-4355-b68c-3c145730986b	444442c1-32a6-4b64-bbb4-831f22aa00a4.wxs.aliquot_ensemble_masked.maf.gz
9d25e327-9311-47b1-aeba-9797e2a3e818	7f4eefe8-2713-4aa6-b460-81297328bb49.wxs.aliquot_ensemble_masked.maf.gz
73ba80a3-a225-4bbb-a2cc-ddf898f41ec6	9325ca35-d167-465e-a582-7991f67f713a.wxs.aliquot_ensemble_masked.maf.gz
94654125-5390-4d38-9c65-93c24c8268ce	d9e730a8-0442-4679-8154-4bc09b39e16a.wxs.aliquot_ensemble_masked.maf.gz
cc63c449-f591-4f97-9b72-4f52a103c464	170e2745-2ad5-4403-9065-5a96121454f8.wxs.aliquot_ensemble_masked.maf.gz
f47a40cf-68d7-41db-94dd-d234416fc39f	3e21f17a-1c29-4016-a61f-146b5d131f44.wxs.aliquot_ensemble_masked.maf.gz
aa1fcf91-1c88-4aba-9180-18195cbaec6e	18e07a6f-9c1f-474e-92d9-47c426f715b5.wxs.aliquot_ensemble_masked.maf.gz
4cd60a72-9deb-4866-8592-01c27f2e83ea	564349f2-920c-4b4e-98e1-d179bceac096.wxs.aliquot_ensemble_masked.maf.gz
817fc690-3aed-489d-a74d-d74f53610656	67285c0c-aa78-4b02-bd0d-824fcce3bee0.wxs.aliquot_ensemble_masked.maf.gz
42e75696-f91f-4815-add7-2cff3af0e4c1	c15e783a-6783-4764-b9b1-afa1dfed818d.wxs.aliquot_ensemble_masked.maf.gz
84cb2e34-c26d-459c-bf13-c94ca34cdc8e	02b85206-3f54-4b9d-8a11-e0d5ddaad387.wxs.aliquot_ensemble_masked.maf.gz
88dd94aa-b147-44d9-9a20-f5ee3e0e99c8	9ebd8976-aa26-491e-8406-86574f6cd76a.wxs.aliquot_ensemble_masked.maf.gz
9e010773-e98c-4202-b149-62b55e62f987	46618f2c-8c14-4d49-8462-9300815d975f.wxs.aliquot_ensemble_masked.maf.gz
bb64cc75-b312-4771-a03f-4a643d7a25c6	b43bce5d-941c-4655-b923-b84664ff99f0.wxs.aliquot_ensemble_masked.maf.gz
035231ec-5900-4d97-a10f-e39bd2c932fc	514d32f1-f689-47bc-b748-2a831cc21d37.wxs.aliquot_ensemble_masked.maf.gz
5405e8df-5f13-4c92-bdcc-d7a7a81c3911	49148ac1-b4d7-45f2-a6ff-46cf3fd82c5b.wxs.aliquot_ensemble_masked.maf.gz
652f3ee5-c653-4596-aeee-28984b11c5ae	c37fc808-f63e-40a5-9892-40a3d2d68c2f.wxs.aliquot_ensemble_masked.maf.gz
3e4e26b2-ee75-4349-80c4-7ad68b2e4e8b	5f03ea6f-ff8f-401c-8585-4c6e7fd81f47.wxs.aliquot_ensemble_masked.maf.gz
a37b6c13-f8e1-4cfb-916d-72eb2d117c03	18ec59c0-c051-4c4d-8829-d978f1242741.wxs.aliquot_ensemble_masked.maf.gz
e2025176-89e8-4afd-8e08-3b89c336e0c2	960c38ee-03c4-4b33-8085-974c58cf6d83.wxs.aliquot_ensemble_masked.maf.gz
5bd51e0a-3c35-4343-88fd-e481ec420ded	9c40ab9e-1aea-4e58-a3de-c656409e96f0.wxs.aliquot_ensemble_masked.maf.gz
09400a18-aff7-4b9d-ac61-c65239c28b11	2b20c8bb-861b-4137-b7a8-02d1ab03c646.wxs.aliquot_ensemble_masked.maf.gz
0e62c7ad-6285-4329-a824-affb4f06d811	f2211559-06a3-477c-9f87-98abd30bca15.wxs.aliquot_ensemble_masked.maf.gz
09287c06-1227-471d-856c-157ef1266de9	b8b8bf7b-f10d-46b3-af06-1521640924f4.wxs.aliquot_ensemble_masked.maf.gz
5877a051-fc2f-4e02-b49b-b32ad032f948	ecae4d1a-76a0-40a8-9f83-ec7412f89fe5.wxs.aliquot_ensemble_masked.maf.gz
0121a6c3-c7ae-4619-b07a-27bb28541478	87c3bd07-208e-40e5-b427-f4f917260392.wxs.aliquot_ensemble_masked.maf.gz
49670ab9-80b8-4ad1-bec3-5c591342abda	58529771-2790-474a-8705-17d544e16999.wxs.aliquot_ensemble_masked.maf.gz
6b197f17-cb41-47b5-a743-336d6143cf1b	684304b9-825b-4504-99ae-6a6aca122929.wxs.aliquot_ensemble_masked.maf.gz
e26d6530-33a4-4f91-9d84-40ad0f2b5ea3	6f9e9418-1056-4c47-b559-d4b08cbe4d33.wxs.aliquot_ensemble_masked.maf.gz
9a09f5eb-719e-4b40-a83f-cc609c5252c6	64a87a6e-49fe-4416-8272-38833006c015.wxs.aliquot_ensemble_masked.maf.gz
969aad40-d48a-4ab9-979b-3e6ca0127d12	c33aa13a-61cc-432d-9881-b43e150ee9dc.wxs.aliquot_ensemble_masked.maf.gz
c5238aa5-5e5b-4437-afe4-d1c76b47bae7	e9b92c52-a0ac-4297-956c-6af61c63d87a.wxs.aliquot_ensemble_masked.maf.gz
f8a15a3a-3de9-4d52-8db3-c4c8eed7d188	416a2436-c5f4-4fae-a3e2-f1c3729b16fe.wxs.aliquot_ensemble_masked.maf.gz
9f05891b-cb21-4eed-8029-6e1e3e0407df	84ecfc5d-2c5e-4891-82d2-d984ad9d509b.wxs.aliquot_ensemble_masked.maf.gz
06c8f74d-21ff-43ff-b921-a364f8010b42	5623afdf-6852-4592-9a22-a36ac4319bb9.wxs.aliquot_ensemble_masked.maf.gz
368ec743-957f-4599-8627-aa1a8e871056	83798b8a-d1bf-4e49-927c-b584f9dc576f.wxs.aliquot_ensemble_masked.maf.gz
4dad599e-bbfb-42a5-b23f-13511e29cf1e	e37f949e-f31e-4c48-abaa-27231b24694b.wxs.aliquot_ensemble_masked.maf.gz
ff23cba2-1621-4097-a452-dd90fed10435	096e533c-7ed1-4fc6-b537-dea6f846b468.wxs.aliquot_ensemble_masked.maf.gz
deeee256-b133-4a0b-ac1f-ce9a4e4929e4	5cf654d0-0686-4272-8135-1d7f67ed39e1.wxs.aliquot_ensemble_masked.maf.gz
cd5571bd-0192-4e4b-af24-f1dcd1d80f74	5098297b-dbff-4450-b7e1-c4467e65b3ec.wxs.aliquot_ensemble_masked.maf.gz
d79e33f3-cf31-4798-9278-4571536ec4c2	856aea07-54b1-4154-9036-4bcd5cc753a7.wxs.aliquot_ensemble_masked.maf.gz
b20b84a2-0052-435c-ac00-74300e76519d	97cf780a-4074-4cbe-ba26-46ee2e6fbbe8.wxs.aliquot_ensemble_masked.maf.gz
2baaf2a0-99ab-4e08-b408-0ec354dae20f	5bb8fba9-106c-4b35-9cfc-00253560b361.wxs.aliquot_ensemble_masked.maf.gz
cecda4e0-1f1d-4df9-8acd-88eac8c53c25	eefede70-b24c-4d61-a4c8-f2d7575f7a54.wxs.aliquot_ensemble_masked.maf.gz
63b1b642-8519-454d-b81b-5a2ce519e96b	3402b3fd-ce3d-4f5c-9fcd-c5670efacf4c.wxs.aliquot_ensemble_masked.maf.gz
02f8051b-eeba-4da3-a517-b0b92ff4efac	26b2b1c8-8f78-4ef9-a90e-f5744154b8b4.wxs.aliquot_ensemble_masked.maf.gz
ca1dcdf4-abd7-4052-9a7e-17f6cf09bff9	6ccfb07e-ba1b-49c3-81a7-cfcd220afcb1.wxs.aliquot_ensemble_masked.maf.gz
7c1ee4b7-387a-4b4a-9e2f-bfe892cf5d70	f8fd0d06-afd3-4149-90f0-ea91710dc914.wxs.aliquot_ensemble_masked.maf.gz
99eeb9be-e2d0-48e3-9940-daf1aee705e4	8383e3da-c1df-4780-979f-bc58e1322345.wxs.aliquot_ensemble_masked.maf.gz
b22cb1a6-e0f7-46b2-8067-e9117e5004d4	aa64d00a-b405-4526-a033-bd308fe79c5b.wxs.aliquot_ensemble_masked.maf.gz
b80e27d4-4762-4290-b8d4-cf232350bd2e	dd1eddb2-1c8f-4645-9938-59f251836806.wxs.aliquot_ensemble_masked.maf.gz
dd5b1acd-5149-4251-829d-111dbcbc1111	683228c7-dcd6-430f-88f5-a1afeacb5ffe.wxs.aliquot_ensemble_masked.maf.gz
2261346f-f46d-4137-8739-a2b97855b1b3	79ca68ff-75d8-4ccd-908a-15fe74d2d217.wxs.aliquot_ensemble_masked.maf.gz
184ad1e4-efa0-4528-a18f-4b96e0be51e3	ef9b37f3-5d66-4e92-83e1-33189555f805.wxs.aliquot_ensemble_masked.maf.gz
22bafb55-4327-4fbc-8443-0587fb49d8fd	c534284e-9bde-42ff-87c3-effe204a4030.wxs.aliquot_ensemble_masked.maf.gz
c3721df1-653c-408e-b3fa-b7c11c1e3413	4bb37741-dfe9-4b77-93da-4a20792fe795.wxs.aliquot_ensemble_masked.maf.gz
e5900ade-7e1e-4cd0-a857-a2571472733d	f52a503c-8fb9-457c-addc-6b643b15d77c.wxs.aliquot_ensemble_masked.maf.gz
4b20d50c-f569-4703-93ec-584c267e3fdf	0ef89e1c-653a-4be0-a6a3-b427f2dd2d00.wxs.aliquot_ensemble_masked.maf.gz
21f5e156-ba30-4ced-8c5b-8276a47950b9	0f58da7c-cfb2-4021-8648-5220ca782a16.wxs.aliquot_ensemble_masked.maf.gz
54549144-9502-409c-bb87-d8eedff5c343	15efa039-1f99-4271-b297-4e1f789f14ff.wxs.aliquot_ensemble_masked.maf.gz
d5b4b475-d12a-4c25-a245-3cf01322d0d5	420b9db4-1a87-4c4c-be01-3b47ffd9be39.wxs.aliquot_ensemble_masked.maf.gz
dc2f5320-ada0-44f6-b9d3-dea5d372ad85	5f719432-ed9c-4945-826b-e1a3a51eb239.wxs.aliquot_ensemble_masked.maf.gz
4c8f7d14-91f9-4109-abc5-221211eef2f1	f56fcde9-5212-46d4-bd4f-73250c450673.wxs.aliquot_ensemble_masked.maf.gz
df6156a5-6f74-4dce-8f2e-8f98550c6b6c	90ea3402-5438-48d7-8195-7207a5b4ab98.wxs.aliquot_ensemble_masked.maf.gz
c75ce350-402d-4d1e-959e-e7a62c83f6c3	9b05be39-3c52-4e17-93d6-1a9c622c73d5.wxs.aliquot_ensemble_masked.maf.gz
ce45d80b-ae25-4619-9f31-81183ad14a79	c981f20f-e70c-410b-b9a3-e731e1d14e84.wxs.aliquot_ensemble_masked.maf.gz
d3fe6c68-415b-4e08-9981-e05d05bf8e49	768c63df-d28b-457a-a07e-4c1e80e118a3.wxs.aliquot_ensemble_masked.maf.gz
3b20883e-ea60-4c63-8f61-acd6ed5a8125	42148863-8ba8-4fad-b30f-348f37ece4cf.wxs.aliquot_ensemble_masked.maf.gz
d26d1add-37bd-4a6b-83ab-97e23bc9b7a1	6c21bdf6-493b-4de2-8e62-51d86ada9eb7.wxs.aliquot_ensemble_masked.maf.gz
f09497c7-2fbe-4355-81c7-bfa2dea95b9a	1e99bf12-cf11-4b19-b4e7-fd81306cc2fb.wxs.aliquot_ensemble_masked.maf.gz
253c1afc-931d-412c-8f2b-d1f9e466e6ed	27f13a1b-7d09-476f-830b-69385d58630c.wxs.aliquot_ensemble_masked.maf.gz
e62aaf6b-abf9-4129-9e80-a576432b0437	7a49bae8-1052-4ade-94eb-843842910c24.wxs.aliquot_ensemble_masked.maf.gz
697edfa6-87d8-49ea-ab54-c413ef80e900	785f19dd-16f5-4330-914e-0b295835b4d2.wxs.aliquot_ensemble_masked.maf.gz
f1a6c1a4-c8f9-4ed6-9df0-85e7d5c2eadf	111dbfb4-baf4-49f8-be22-f7ff338167fe.wxs.aliquot_ensemble_masked.maf.gz
43ef9d3f-7b63-4369-b66c-0bbdf5ca3a84	b1ed9214-b0e9-44be-9517-bd8d771d1d0d.wxs.aliquot_ensemble_masked.maf.gz
dc39b9bf-3853-4d10-87e1-d7f7c8fe4cf3	f0400c27-d826-4c7f-8993-15d8f84d58d9.wxs.aliquot_ensemble_masked.maf.gz
0df48670-c857-469e-b1fa-c06ca744fc5a	ca1bf9e3-97e1-4875-91a5-49c7dbff8e17.wxs.aliquot_ensemble_masked.maf.gz
7525468d-9e54-4e92-bc04-a8938966633e	680b15b2-5fd1-4226-926b-f0db8a106822.wxs.aliquot_ensemble_masked.maf.gz
83ea44c2-1dca-4cec-9684-46435070405f	72328e19-ca06-4df3-801f-814287b3eb9f.wxs.aliquot_ensemble_masked.maf.gz
0344b01e-7430-4200-81cb-d48a3a8998ac	5387a7a6-6882-476e-a57c-fffca53b11e2.wxs.aliquot_ensemble_masked.maf.gz
0a48e132-74fa-456d-a292-a958d9373e3d	5dfa07b9-3d69-4974-9a29-336b47b0cdab.wxs.aliquot_ensemble_masked.maf.gz
6a815cf2-e7f7-4e6b-b93a-6f4c562835bf	be898971-7e06-4c41-a5ab-cae1860a19fb.wxs.aliquot_ensemble_masked.maf.gz
a7f3e8f2-d3d9-4697-bb8a-de6b44132c01	fb688467-91aa-4321-95f0-a38444338584.wxs.aliquot_ensemble_masked.maf.gz
a2e630bf-b7a4-4f1c-af45-21183089137f	ef0a4a4f-60a3-4ea4-b836-0547026d32c7.wxs.aliquot_ensemble_masked.maf.gz
0182902d-bb3b-4b9d-bb2a-1b00c14e3b11	0196bd59-8bff-46da-a06a-4114fb1ffdb6.wxs.aliquot_ensemble_masked.maf.gz
d54ec8e2-d534-4034-a036-d94c67cfd424	e3e3092e-9d8a-4ee0-aca9-b96d4ae85ff5.wxs.aliquot_ensemble_masked.maf.gz
9039f4ee-9316-4c52-bbff-e50b2354adfe	3e50ab05-e910-4dfe-b17d-b1e123539c2c.wxs.aliquot_ensemble_masked.maf.gz
d2fe8d87-dd55-42c9-bacf-5e5b6938f96f	ac319195-ba93-42e2-84bf-14025f4f66d6.wxs.aliquot_ensemble_masked.maf.gz
72c46029-bf04-4eda-a7ea-cc7242253294	19aa1736-30b3-4ed9-b827-373a79b8de70.wxs.aliquot_ensemble_masked.maf.gz
e0afe821-cb8e-487a-8fe5-92e7f9e3d137	84974264-b654-4f88-bdd4-0ee18f90d7d8.wxs.aliquot_ensemble_masked.maf.gz
6d565875-6f49-4f18-9f4b-eb35996e0478	373968cd-7c79-4afb-90ab-454820370a50.wxs.aliquot_ensemble_masked.maf.gz
da51eb21-62b2-48f5-9f8c-a05248ac3c63	fe22b003-4498-4772-b50f-c597b2b4ba2b.wxs.aliquot_ensemble_masked.maf.gz
9510a555-586e-470f-855d-79a7e687cc44	467027c9-4691-4da8-aca0-55410f41c4e0.wxs.aliquot_ensemble_masked.maf.gz
345f1cca-aabd-493a-b873-e6c3c3e5910f	e1579ac6-e964-463a-9121-36cf21144620.wxs.aliquot_ensemble_masked.maf.gz
02c37aa1-ff1e-4548-ace1-0953351e6d01	418928d4-30ef-4e1c-ab3c-957ef4948ff8.wxs.aliquot_ensemble_masked.maf.gz
800af215-08e1-4911-9976-5c50cadbffa5	f43001d4-b3f7-4cc3-a6f3-ccc7684096d8.wxs.aliquot_ensemble_masked.maf.gz
bbf4c985-1565-421f-9dbb-89cd9a1c40e2	5118f795-497e-459d-aadb-fa184e2ff416.wxs.aliquot_ensemble_masked.maf.gz
3f7e6a62-368b-4354-8a5c-6cf515aef2f0	8c3e48d3-618b-40d3-a9c7-bc98a3bd226f.wxs.aliquot_ensemble_masked.maf.gz
267967f3-55ab-4d6c-8fc0-967caeb246ff	be74c31e-7e92-4d6e-b51f-147c08571e3c.wxs.aliquot_ensemble_masked.maf.gz
a13ce267-8b9f-419d-92d1-4e38dfc006b2	571ab7df-ee67-4c91-b06d-935a14b5baab.wxs.aliquot_ensemble_masked.maf.gz
33d7e211-edf6-4526-baca-552aa1a6caf2	ff477ec3-d56f-41eb-a9b2-d384381e2143.wxs.aliquot_ensemble_masked.maf.gz
5ae532c3-6923-4272-8286-97ace9db9437	7f880828-1f81-4973-8efa-a052497c2b0f.wxs.aliquot_ensemble_masked.maf.gz
99503d51-c6d3-4116-9952-485963a90730	df21a677-bf91-4f94-be05-7be5f87730fa.wxs.aliquot_ensemble_masked.maf.gz
6f448407-401e-48d2-b31e-60e70e7c0889	52aa22b0-0b50-4fd8-8723-2bfcf445fed9.wxs.aliquot_ensemble_masked.maf.gz
f50e5b1c-99bc-4e7e-8f39-5f421c4ea2fd	54c096ab-2dd8-4b48-a9b8-2254714ee5ea.wxs.aliquot_ensemble_masked.maf.gz
308349b2-11c8-4cf8-bd42-c7f7ec2667a3	1af3a5e1-1558-49b0-b946-2ed353f93fa2.wxs.aliquot_ensemble_masked.maf.gz
663bd60e-4763-41ef-8834-bb1e18aa37f3	d4aa62ab-85aa-4ff9-816f-de4091d87daf.wxs.aliquot_ensemble_masked.maf.gz
c55bd532-2a60-4066-9be0-5f6d1e54cb05	b9e30476-a9de-4dfa-8e62-75aaee9847d3.wxs.aliquot_ensemble_masked.maf.gz
fbee4520-dde8-431b-8e7d-62ea26097dd7	ec6ebe80-e3ba-4fa2-8ec6-dbe6401125e1.wxs.aliquot_ensemble_masked.maf.gz
9e864a4d-37e6-437e-a7e2-4a46b13c4ac2	7d6406ce-6b98-4890-85bc-5fdbb524ddfc.wxs.aliquot_ensemble_masked.maf.gz
878e541b-61a0-443f-8921-78d76525f72c	9777e902-9957-4186-b9f5-a710e40cd1b9.wxs.aliquot_ensemble_masked.maf.gz
ad79d2d6-8895-4d5a-9293-bd019d9ceed2	a97bc7f2-55c5-44b8-b615-796c5e35b2a6.wxs.aliquot_ensemble_masked.maf.gz
08dc3e42-c96a-4550-9f7e-f3ae3b4f728b	717fc03c-19da-4112-8d65-1df5f9b01d6f.wxs.aliquot_ensemble_masked.maf.gz
70684d97-4512-4674-ae09-1854b97f7923	a333057b-c1ad-4963-96b8-3652204c3dbc.wxs.aliquot_ensemble_masked.maf.gz
f4105ab4-e70d-4c92-98a7-6106a3893516	f6ac0d17-0d1c-4997-8f84-3be523f10618.wxs.aliquot_ensemble_masked.maf.gz
f6d4d79d-d385-4efc-a945-c83d419eb827	689ebff3-25a3-4492-8391-0bbb7919dcc5.wxs.aliquot_ensemble_masked.maf.gz
cf79a7ae-62aa-495c-8b2d-befd3b88cd20	95e69daf-2637-4494-a39e-a554a51aba69.wxs.aliquot_ensemble_masked.maf.gz
047c7c3b-0baa-41fe-91c7-e3c59a55bdc3	6680da97-11ec-49b1-8ebf-698f5e20b6a7.wxs.aliquot_ensemble_masked.maf.gz
95db3ed6-4817-46bf-bad4-5f7ae09c5374	62a24d2d-9e15-4884-b569-76bbbe81439c.wxs.aliquot_ensemble_masked.maf.gz
e89e47e9-d2f5-4bb9-b067-e68476b3bd28	0bd40519-bbf9-4820-8629-b7d5b0a2eb8f.wxs.aliquot_ensemble_masked.maf.gz
fc5acadd-ea8f-4e82-ab61-fb990945d07b	dfec7687-58d5-4ed0-951e-d75ac11b52fe.wxs.aliquot_ensemble_masked.maf.gz
fce00398-a6be-4c15-80d3-f9fd3c7c5056	a2706af2-2c35-4684-83b5-ecf3eabdbde7.wxs.aliquot_ensemble_masked.maf.gz
d00797fa-95bc-41a5-9687-de759bb98109	260fbe44-d0d3-4722-aa64-730c727e5dc1.wxs.aliquot_ensemble_masked.maf.gz
33517eb8-ce28-410f-85b3-e4e14a75e4ad	2d20c120-22b3-4c99-b5de-5cec0a7dd839.wxs.aliquot_ensemble_masked.maf.gz
f835c7f5-8be9-4a5d-a07d-df568a883dac	0ced268a-0c3c-4204-bf7b-d6ed35fb9423.wxs.aliquot_ensemble_masked.maf.gz
bacacd29-acff-4cb9-b4dd-fbbdfed97b07	6d9908fe-8922-43d7-a5c1-1f36a4024ec9.wxs.aliquot_ensemble_masked.maf.gz
0aa4fbc1-ec6c-4376-b2c7-5e796584d234	df6491d4-98ff-4a0b-b88d-780b7ca73d11.wxs.aliquot_ensemble_masked.maf.gz
725a21a4-0067-45fc-b8f2-d9f22049f574	90eeec39-6c71-46dd-82d8-6c727f9b6485.wxs.aliquot_ensemble_masked.maf.gz
80f7616d-b100-45a1-92c5-e804690ccbd6	3fa65836-a88c-474d-b157-31cf78ef340a.wxs.aliquot_ensemble_masked.maf.gz
802dd560-e426-4819-97be-2879ea30bf81	dc49004c-58d9-42ad-891c-805c6b43d947.wxs.aliquot_ensemble_masked.maf.gz
84191788-91d5-481d-b6d6-0d8b7600f357	be4084a7-0ccd-4852-82a0-673c174fa444.wxs.aliquot_ensemble_masked.maf.gz
84c239c8-71c5-4b89-8522-c9368950e2b1	1e496d8c-0ab1-4462-b2e2-a48136ab138e.wxs.aliquot_ensemble_masked.maf.gz
902cb049-bebf-4684-8002-eaf909b26323	3c2fc414-420c-4190-941e-26a14a62cfc2.wxs.aliquot_ensemble_masked.maf.gz
d3d61acb-c135-4631-acec-8d4031093a70	6d1b211f-2212-49d0-8654-4550aefb9e59.wxs.aliquot_ensemble_masked.maf.gz
7d1d4767-656d-4a42-b402-e61f902de293	5b56ddb2-067c-4f81-8ca4-c423dc8b6738.wxs.aliquot_ensemble_masked.maf.gz
3c9219ac-cf5f-4ab9-9bf3-5ff16a4ab1ff	dec2238d-eb92-482c-8f72-ad4a9dfb2df1.wxs.aliquot_ensemble_masked.maf.gz
a3b204a6-1be9-457b-826d-e5ee282829d8	37c8101a-899f-401e-9d7d-3269e3658254.wxs.aliquot_ensemble_masked.maf.gz
f1bb87b4-6856-4c85-801d-7faa0de441fd	110338c2-7ea1-490f-b8ea-a2d33c61d5a8.wxs.aliquot_ensemble_masked.maf.gz
d11b9ed4-e69b-4d10-a44c-84879e609198	fecc7968-964a-4b80-8490-20fa72aef1c2.wxs.aliquot_ensemble_masked.maf.gz
15ec8bbf-d413-482f-93c1-4e6ada012b45	01e8d53d-3dc4-4fde-9fe2-f8586469628a.wxs.aliquot_ensemble_masked.maf.gz
aa57de4e-7f8f-4c9c-a185-4ab87bb9e438	5eaa4117-0c17-40a6-94a9-ad229a8e5250.wxs.aliquot_ensemble_masked.maf.gz
7e4813e1-b5eb-4b90-8393-e60f44a50783	a615e6c2-07d0-4bec-836f-c3dce658195a.wxs.aliquot_ensemble_masked.maf.gz
f09a0f5c-d15f-40c1-b60a-586f4b4f7701	a5e85aa5-64db-4a3e-9419-aad9bba12488.wxs.aliquot_ensemble_masked.maf.gz
854db6d2-83a0-4c8a-9223-d955b6390f9f	c93bff7d-fd6e-4ca5-b513-77c5b780e314.wxs.aliquot_ensemble_masked.maf.gz
61300c06-3272-45e4-b19f-94dfd276debd	f3934f06-2c19-40b7-88dc-b46d1a573bdc.wxs.aliquot_ensemble_masked.maf.gz
84a48edd-9391-4b35-b78c-506fd1191abc	65b73b0e-67a7-43b6-8719-8935176d13f0.wxs.aliquot_ensemble_masked.maf.gz
b931fc3c-3928-4737-8316-5832ec099b4f	abed1903-4541-4fa2-a274-079a88bee472.wxs.aliquot_ensemble_masked.maf.gz
c6704b0e-e31e-4511-9d47-ce8b38ceaf65	b290139c-d657-4e25-a406-6214f6ec704c.wxs.aliquot_ensemble_masked.maf.gz
a6c2020b-da2b-41bc-bfa8-74a299a9ddb2	4dc5f72c-383e-40a2-bb86-326477b4a0ae.wxs.aliquot_ensemble_masked.maf.gz
bc9ea226-6b5d-4214-86f6-e8fa3ae7a564	c1875b28-01c3-4271-94ce-23815e4bb1f4.wxs.aliquot_ensemble_masked.maf.gz
03add666-b87c-414c-8695-5667f3b599c1	778cde8c-6445-4b59-9185-3cc50f51836d.wxs.aliquot_ensemble_masked.maf.gz
f81ec158-a3c2-4ec6-bc47-5bb39e297ad9	44401e97-e401-47ae-85ed-611e462497e1.wxs.aliquot_ensemble_masked.maf.gz
0d7c5d18-2f64-4313-b8dc-e7a492269744	ca4e1463-5536-460f-9dfb-5cf07edf4e56.wxs.aliquot_ensemble_masked.maf.gz
0b893e93-dd75-4593-b1b3-336bcebb5bfd	a5befb51-702c-4e71-ba8b-9f9cb04ae9c1.wxs.aliquot_ensemble_masked.maf.gz
e955024b-d48c-4b1b-9202-f91d85e605be	452251e8-b4b1-44d7-a327-51e5e47edcec.wxs.aliquot_ensemble_masked.maf.gz
4152e8ad-21fa-4d37-9ddf-1e7dc7cd0745	bc54cdb9-e105-4688-af63-1cb5cf9b3661.wxs.aliquot_ensemble_masked.maf.gz
b57794b8-77dd-42a3-931b-5ca6e6ca3030	a41c93c6-e79d-4852-953a-c0597f74d0c7.wxs.aliquot_ensemble_masked.maf.gz
9f0da6b3-341b-43d6-8220-c328eccb99ee	b755717a-4def-4ca8-8371-936741696bc7.wxs.aliquot_ensemble_masked.maf.gz
7c930283-5dad-45fb-86b6-b6452c0d3c29	bf57b828-d8cd-401c-9bfa-35adedcbe916.wxs.aliquot_ensemble_masked.maf.gz
194031cc-b208-4b76-8185-9ac777cb242c	9b04524a-cf78-42a9-90d4-fea652fa85b2.wxs.aliquot_ensemble_masked.maf.gz
9dfce856-565c-41d9-a89f-0a6654675fba	6b8c4f63-879e-4a88-af27-65a0685af755.wxs.aliquot_ensemble_masked.maf.gz
c8755d74-d76b-44da-8a70-e00545e9de66	ea41d101-66ef-46fd-854f-4dc83825bd31.wxs.aliquot_ensemble_masked.maf.gz
710cf1c6-2f90-4e98-a60d-721f72624425	7e1126a7-3efb-45a7-b7c3-ccaea5687c70.wxs.aliquot_ensemble_masked.maf.gz
1f48e22d-25c6-4df2-82fb-3aa8748f185b	c7439e2f-4fa6-444a-9f07-f00dab5bb121.wxs.aliquot_ensemble_masked.maf.gz
67a6c7e0-baab-44e0-8f2f-c832a78b2add	964b8ceb-a3d4-4896-ab7a-7f11cecf2a20.wxs.aliquot_ensemble_masked.maf.gz
7c4c42d3-93a5-4222-9d7f-baee2ccb9694	6eb5d46b-ab8b-47f0-a36e-e73f9e05542e.wxs.aliquot_ensemble_masked.maf.gz
546e44ff-279b-4e74-bb3e-071d408856c9	4afba480-8150-42e7-a03b-8fa54760c1e1.wxs.aliquot_ensemble_masked.maf.gz
3444cf6c-2deb-4d67-a29e-0fd40fd3d634	fa07bdd7-6bfc-404e-9632-42837c8aff73.wxs.aliquot_ensemble_masked.maf.gz
81a8beea-4350-46e8-a4b6-335af0ba55c3	cd3ed839-5f10-4388-b488-3c45b6e12822.wxs.aliquot_ensemble_masked.maf.gz
b1234497-2a27-46d5-b030-d12748185c4a	4658d37a-466c-40c5-a8a9-3ca0996b6dc6.wxs.aliquot_ensemble_masked.maf.gz
