file_id,file_name,file_size,workflow,patient_count
bee4438b-3fbe-4a18-ba0e-749b7c399520,343bc0d2-67fc-4446-bfb7-1e1c57ace519.wxs.aliquot_ensemble_masked.maf.gz,40968,Aliquot Ensemble Somatic Variant Merging and Masking,1
c2da598c-2663-437d-847b-e0ae228c60fb,3445d00a-6639-4730-b12a-b7f9e225b32c.wxs.aliquot_ensemble_masked.maf.gz,75845,Aliquot Ensemble Somatic Variant Merging and Masking,1
a7c18e08-bb81-4201-b497-03fef3a45ed2,3471a0e7-e840-47f6-8efd-ecf5bbe28987.wxs.aliquot_ensemble_masked.maf.gz,10661,Aliquot Ensemble Somatic Variant Merging and Masking,1
cc865108-ace4-4af8-87bc-ad7b3f7b0d2a,3497b579-9a79-4507-94f8-d6f99ef06327.wxs.aliquot_ensemble_masked.maf.gz,108498,Aliquot Ensemble Somatic Variant Merging and Masking,1
10c0500e-d828-4c4b-b574-2035ead37702,3722e40f-ae0a-4d22-b64b-5aae459ac112.wxs.aliquot_ensemble_masked.maf.gz,125323,Aliquot Ensemble Somatic Variant Merging and Masking,1
6d565875-6f49-4f18-9f4b-eb35996e0478,373968cd-7c79-4afb-90ab-454820370a50.wxs.aliquot_ensemble_masked.maf.gz,20279,Aliquot Ensemble Somatic Variant Merging and Masking,1
a3b204a6-1be9-457b-826d-e5ee282829d8,37c8101a-899f-401e-9d7d-3269e3658254.wxs.aliquot_ensemble_masked.maf.gz,173153,Aliquot Ensemble Somatic Variant Merging and Masking,1
9ff327bf-3a69-4255-9504-10d14725eeb4,38b27442-bdfb-488f-8ad1-ef837020aeff.wxs.aliquot_ensemble_masked.maf.gz,51536,Aliquot Ensemble Somatic Variant Merging and Masking,1
306d2308-a5f0-41a4-81b9-48e037117f23,3a03f1cb-556e-4051-bfe8-7c2bb4fc2c30.wxs.aliquot_ensemble_masked.maf.gz,117744,Aliquot Ensemble Somatic Variant Merging and Masking,1
32b0df94-fc9d-4a51-b207-37c844f4e931,3a2e1f32-0d07-45f5-8567-f6310bdfd9d3.wxs.aliquot_ensemble_masked.maf.gz,49747,Aliquot Ensemble Somatic Variant Merging and Masking,1
b3405656-8b22-41e2-b049-f4837c2f0edc,3a49b1fd-2b78-4c15-ba62-42b0d2258e23.wxs.aliquot_ensemble_masked.maf.gz,80049,Aliquot Ensemble Somatic Variant Merging and Masking,1
f13e461b-ed6d-4fdd-a360-70264d873f85,3aa8f901-83be-4d62-9af9-957769a62493.wxs.aliquot_ensemble_masked.maf.gz,94320,Aliquot Ensemble Somatic Variant Merging and Masking,1
2f6ef881-200b-4bc4-960c-fce2a6609da2,3ad830a1-e586-4423-adeb-859a09225081.wxs.aliquot_ensemble_masked.maf.gz,101542,Aliquot Ensemble Somatic Variant Merging and Masking,1
060badaa-6432-4366-a372-f42985923d07,3addff79-e536-4bbc-8529-a30c0e8b5b83.wxs.aliquot_ensemble_masked.maf.gz,185249,Aliquot Ensemble Somatic Variant Merging and Masking,1
902cb049-bebf-4684-8002-eaf909b26323,3c2fc414-420c-4190-941e-26a14a62cfc2.wxs.aliquot_ensemble_masked.maf.gz,31225,Aliquot Ensemble Somatic Variant Merging and Masking,1
12be6421-142b-47f2-889c-68f983d091ba,3cf9bf59-9c38-4e3c-b443-f742257b9a45.wxs.aliquot_ensemble_masked.maf.gz,35288,Aliquot Ensemble Somatic Variant Merging and Masking,1
ad708c2d-e1b7-4e08-be32-b71c26310c41,3cfdf0dc-e83a-4001-87d6-89d570936fcc.wxs.aliquot_ensemble_masked.maf.gz,581208,Aliquot Ensemble Somatic Variant Merging and Masking,1
a1db85df-3a19-415e-a683-113cf66f5e1c,3d9e5bdf-3ea1-4e25-b7cd-bf799b4394b7.wxs.aliquot_ensemble_masked.maf.gz,58038,Aliquot Ensemble Somatic Variant Merging and Masking,1
5d72331e-bf31-49b2-9564-0f64dac55943,3dd81d97-d573-4c22-b9a6-87304f937c86.wxs.aliquot_ensemble_masked.maf.gz,277556,Aliquot Ensemble Somatic Variant Merging and Masking,1
f47a40cf-68d7-41db-94dd-d234416fc39f,3e21f17a-1c29-4016-a61f-146b5d131f44.wxs.aliquot_ensemble_masked.maf.gz,378328,Aliquot Ensemble Somatic Variant Merging and Masking,1
9039f4ee-9316-4c52-bbff-e50b2354adfe,3e50ab05-e910-4dfe-b17d-b1e123539c2c.wxs.aliquot_ensemble_masked.maf.gz,54405,Aliquot Ensemble Somatic Variant Merging and Masking,1
597cdc66-17b0-496a-b51d-778df192aca7,3e9c84da-741e-4647-bc34-a17b4e637f0e.wxs.aliquot_ensemble_masked.maf.gz,41810,Aliquot Ensemble Somatic Variant Merging and Masking,1
d1b83294-f226-4a26-b60c-601ea22ba6b0,3fa2c611-fe96-41ec-8a00-2b46cd730896.wxs.aliquot_ensemble_masked.maf.gz,28569,Aliquot Ensemble Somatic Variant Merging and Masking,1
80f7616d-b100-45a1-92c5-e804690ccbd6,3fa65836-a88c-474d-b157-31cf78ef340a.wxs.aliquot_ensemble_masked.maf.gz,96169,Aliquot Ensemble Somatic Variant Merging and Masking,1
1b9394ab-7d8c-4bbf-b431-2e01808cf08f,4023cc05-e2b4-44aa-af56-a8b6dd31bb15.wxs.aliquot_ensemble_masked.maf.gz,148848,Aliquot Ensemble Somatic Variant Merging and Masking,1
590f514e-a6a5-4a9c-a653-5709525281ea,413940e1-c35b-41ca-a381-381deff762f9.wxs.aliquot_ensemble_masked.maf.gz,27062,Aliquot Ensemble Somatic Variant Merging and Masking,1
f8a15a3a-3de9-4d52-8db3-c4c8eed7d188,416a2436-c5f4-4fae-a3e2-f1c3729b16fe.wxs.aliquot_ensemble_masked.maf.gz,251927,Aliquot Ensemble Somatic Variant Merging and Masking,1
02c37aa1-ff1e-4548-ace1-0953351e6d01,418928d4-30ef-4e1c-ab3c-957ef4948ff8.wxs.aliquot_ensemble_masked.maf.gz,348664,Aliquot Ensemble Somatic Variant Merging and Masking,1
d5b4b475-d12a-4c25-a245-3cf01322d0d5,420b9db4-1a87-4c4c-be01-3b47ffd9be39.wxs.aliquot_ensemble_masked.maf.gz,411246,Aliquot Ensemble Somatic Variant Merging and Masking,1
3b20883e-ea60-4c63-8f61-acd6ed5a8125,42148863-8ba8-4fad-b30f-348f37ece4cf.wxs.aliquot_ensemble_masked.maf.gz,117531,Aliquot Ensemble Somatic Variant Merging and Masking,1
7147b412-20da-4617-93db-29578230b4af,42c632bc-1a83-49b5-8a58-dcbd452aa967.wxs.aliquot_ensemble_masked.maf.gz,57297,Aliquot Ensemble Somatic Variant Merging and Masking,1
ed2b0997-51ad-44b3-b865-9872bbdfeaac,42cc08c5-3e5b-415f-af35-0643fcb9329e.wxs.aliquot_ensemble_masked.maf.gz,68984,Aliquot Ensemble Somatic Variant Merging and Masking,1
31bf0f34-6f72-450f-8aef-72107c21af1a,43284a2d-bc4f-4ef1-b2f8-591652897c4e.wxs.aliquot_ensemble_masked.maf.gz,46454,Aliquot Ensemble Somatic Variant Merging and Masking,1
02ddde9e-c1d4-443b-95fa-1cb9ebcf30b6,433f9e13-9954-4055-8d1a-e0353dc1e878.wxs.aliquot_ensemble_masked.maf.gz,299706,Aliquot Ensemble Somatic Variant Merging and Masking,1
f81ec158-a3c2-4ec6-bc47-5bb39e297ad9,44401e97-e401-47ae-85ed-611e462497e1.wxs.aliquot_ensemble_masked.maf.gz,153092,Aliquot Ensemble Somatic Variant Merging and Masking,1
8dc53ea5-9b08-4355-b68c-3c145730986b,444442c1-32a6-4b64-bbb4-831f22aa00a4.wxs.aliquot_ensemble_masked.maf.gz,40669,Aliquot Ensemble Somatic Variant Merging and Masking,1
adf60d7b-0e7c-464f-898f-bb87faee018b,451da261-1f93-4fa1-829e-9282bbc6e98a.wxs.aliquot_ensemble_masked.maf.gz,44611,Aliquot Ensemble Somatic Variant Merging and Masking,1
e955024b-d48c-4b1b-9202-f91d85e605be,452251e8-b4b1-44d7-a327-51e5e47edcec.wxs.aliquot_ensemble_masked.maf.gz,150131,Aliquot Ensemble Somatic Variant Merging and Masking,1
8416388e-8a30-441d-b14b-bfcec4daf78a,455d27a7-9bca-4f47-86ce-38afccfe9ab5.wxs.aliquot_ensemble_masked.maf.gz,43028,Aliquot Ensemble Somatic Variant Merging and Masking,1
7fd0843f-92c9-4e4f-b75e-d351758a2070,455d4d85-b525-458c-ae66-61782f685527.wxs.aliquot_ensemble_masked.maf.gz,146421,Aliquot Ensemble Somatic Variant Merging and Masking,1
6b8652e8-1c57-405a-8039-ac07bcefb7bb,4577ff32-ce0d-4147-9fa6-dae4d63cd795.wxs.aliquot_ensemble_masked.maf.gz,17730,Aliquot Ensemble Somatic Variant Merging and Masking,1
010ba621-7ec1-452e-9115-b7ec5f9b37d2,45f13e24-9fba-4f78-a0ce-7da6b2b852f6.wxs.aliquot_ensemble_masked.maf.gz,49168,Aliquot Ensemble Somatic Variant Merging and Masking,1
b1234497-2a27-46d5-b030-d12748185c4a,4658d37a-466c-40c5-a8a9-3ca0996b6dc6.wxs.aliquot_ensemble_masked.maf.gz,56613,Aliquot Ensemble Somatic Variant Merging and Masking,1
9e010773-e98c-4202-b149-62b55e62f987,46618f2c-8c14-4d49-8462-9300815d975f.wxs.aliquot_ensemble_masked.maf.gz,17265,Aliquot Ensemble Somatic Variant Merging and Masking,1
9510a555-586e-470f-855d-79a7e687cc44,467027c9-4691-4da8-aca0-55410f41c4e0.wxs.aliquot_ensemble_masked.maf.gz,18985,Aliquot Ensemble Somatic Variant Merging and Masking,1
7649191a-1cc7-4936-907e-9e6f9e0529bf,46771022-a605-4e9f-96b5-ba2c3cb7c47f.wxs.aliquot_ensemble_masked.maf.gz,105817,Aliquot Ensemble Somatic Variant Merging and Masking,1
8f1edc95-995a-49aa-88b4-23669a44cf55,47068684-1d50-4040-98ac-37e1fc63ca93.wxs.aliquot_ensemble_masked.maf.gz,84510,Aliquot Ensemble Somatic Variant Merging and Masking,1
a0da73e8-15b2-4fa5-b3b5-6e875f2aa960,478eb139-b068-4828-83da-baf2286cd424.wxs.aliquot_ensemble_masked.maf.gz,12914,Aliquot Ensemble Somatic Variant Merging and Masking,1
182fab72-ac82-424f-86d6-200179dc5564,47c43e45-c3b5-458b-9b39-a2e99a058199.wxs.aliquot_ensemble_masked.maf.gz,392294,Aliquot Ensemble Somatic Variant Merging and Masking,1
76fb3ed7-96c6-497f-8a8b-3253c0d2f3da,48330638-0c8a-4ddd-81fc-7ed215d1869b.wxs.aliquot_ensemble_masked.maf.gz,125478,Aliquot Ensemble Somatic Variant Merging and Masking,1
5405e8df-5f13-4c92-bdcc-d7a7a81c3911,49148ac1-b4d7-45f2-a6ff-46cf3fd82c5b.wxs.aliquot_ensemble_masked.maf.gz,62736,Aliquot Ensemble Somatic Variant Merging and Masking,1
c3fc6691-992d-48cf-a376-9a122ae0c992,496f2027-253d-4c6f-a7db-db576af1d8fe.wxs.aliquot_ensemble_masked.maf.gz,12833,Aliquot Ensemble Somatic Variant Merging and Masking,1
74d1cc4f-9efa-4e3c-b6f4-8ba5808dc022,49a8516e-b2a5-4ed9-8994-95f72b1263e4.wxs.aliquot_ensemble_masked.maf.gz,147467,Aliquot Ensemble Somatic Variant Merging and Masking,1
14634f3e-3e1a-45db-8f70-0861a361b6aa,49c7ed58-80e9-4cae-924b-6887da02522c.wxs.aliquot_ensemble_masked.maf.gz,83615,Aliquot Ensemble Somatic Variant Merging and Masking,1
772f526f-f372-485c-a15b-4837826c1446,4abb8190-8ea6-4b4b-8fd3-5d4d3c33e2bf.wxs.aliquot_ensemble_masked.maf.gz,130454,Aliquot Ensemble Somatic Variant Merging and Masking,1
debfd306-2fa3-4675-a9a0-dd4db98010a9,4aee0fff-4d4b-4074-96ce-0f78c3a8810a.wxs.aliquot_ensemble_masked.maf.gz,123248,Aliquot Ensemble Somatic Variant Merging and Masking,1
546e44ff-279b-4e74-bb3e-071d408856c9,4afba480-8150-42e7-a03b-8fa54760c1e1.wxs.aliquot_ensemble_masked.maf.gz,173056,Aliquot Ensemble Somatic Variant Merging and Masking,1
c3721df1-653c-408e-b3fa-b7c11c1e3413,4bb37741-dfe9-4b77-93da-4a20792fe795.wxs.aliquot_ensemble_masked.maf.gz,465536,Aliquot Ensemble Somatic Variant Merging and Masking,1
486638dd-8f27-41f1-b922-a8af2521204c,4d870d17-e65b-4d9e-82de-0f6cdbcd55a3.wxs.aliquot_ensemble_masked.maf.gz,1660,Aliquot Ensemble Somatic Variant Merging and Masking,1
28b17e7d-8b8b-42c4-acc7-9397f52c1773,4da39cd3-7acc-4cc1-b877-1220d09f0bdb.wxs.aliquot_ensemble_masked.maf.gz,90288,Aliquot Ensemble Somatic Variant Merging and Masking,1
a6c2020b-da2b-41bc-bfa8-74a299a9ddb2,4dc5f72c-383e-40a2-bb86-326477b4a0ae.wxs.aliquot_ensemble_masked.maf.gz,11633,Aliquot Ensemble Somatic Variant Merging and Masking,1
88431233-111a-4901-b746-4a6d25f54c95,4e0e8e8d-425d-4046-a4c1-0ae04f7adff0.wxs.aliquot_ensemble_masked.maf.gz,349997,Aliquot Ensemble Somatic Variant Merging and Masking,1
d4156a36-d1e3-4de0-9427-0effe07cbe21,4e80d102-460c-4555-a5b0-8c95a1676712.wxs.aliquot_ensemble_masked.maf.gz,20671,Aliquot Ensemble Somatic Variant Merging and Masking,1
895ed862-fb75-45eb-8251-a503fc5e3af2,4eba2e38-67a5-4bc2-a1e5-a29f44156a59.wxs.aliquot_ensemble_masked.maf.gz,29233,Aliquot Ensemble Somatic Variant Merging and Masking,1
a4848ff9-93df-4ba5-afa9-7af2de058ebd,4ebb7726-3c8b-404b-82c4-5763196d4a72.wxs.aliquot_ensemble_masked.maf.gz,79400,Aliquot Ensemble Somatic Variant Merging and Masking,1
050b0844-ba9b-4257-8f83-f68f054f67ab,4f0437f4-be61-4881-8f74-fe88e4cc4ed3.wxs.aliquot_ensemble_masked.maf.gz,23494,Aliquot Ensemble Somatic Variant Merging and Masking,1
8c1e1479-7719-4391-b758-89526fe6bb26,4f32b0dd-1d38-4f67-9ea1-cd5a6fff7895.wxs.aliquot_ensemble_masked.maf.gz,154058,Aliquot Ensemble Somatic Variant Merging and Masking,1
e1a1d03d-5947-4489-81a5-ac3ddfc18fe0,4f60cd9d-87fc-421e-aa75-7effba2fadef.wxs.aliquot_ensemble_masked.maf.gz,104523,Aliquot Ensemble Somatic Variant Merging and Masking,1
51fa21b0-c1aa-4509-8957-4db955a9bcff,4fce196c-b38d-487a-b7d2-58c0f1bb24d2.wxs.aliquot_ensemble_masked.maf.gz,93381,Aliquot Ensemble Somatic Variant Merging and Masking,1
6228cd71-8166-4c66-baee-187e38153782,50473d0b-6103-4da0-a6aa-348d65f991f7.wxs.aliquot_ensemble_masked.maf.gz,18694,Aliquot Ensemble Somatic Variant Merging and Masking,1
cd5571bd-0192-4e4b-af24-f1dcd1d80f74,5098297b-dbff-4450-b7e1-c4467e65b3ec.wxs.aliquot_ensemble_masked.maf.gz,43366,Aliquot Ensemble Somatic Variant Merging and Masking,1
bbf4c985-1565-421f-9dbb-89cd9a1c40e2,5118f795-497e-459d-aadb-fa184e2ff416.wxs.aliquot_ensemble_masked.maf.gz,109010,Aliquot Ensemble Somatic Variant Merging and Masking,1
035231ec-5900-4d97-a10f-e39bd2c932fc,514d32f1-f689-47bc-b748-2a831cc21d37.wxs.aliquot_ensemble_masked.maf.gz,194264,Aliquot Ensemble Somatic Variant Merging and Masking,1
1fe4a9e6-d31a-48bd-9c07-db32e3feb237,51d88957-9eb0-4f40-bb9e-cfb995b83d90.wxs.aliquot_ensemble_masked.maf.gz,38862,Aliquot Ensemble Somatic Variant Merging and Masking,1
ccb0546a-7557-44e6-8fbd-39df6c72e998,526a5161-6921-4c86-9c96-629573f09efd.wxs.aliquot_ensemble_masked.maf.gz,273908,Aliquot Ensemble Somatic Variant Merging and Masking,1
6f448407-401e-48d2-b31e-60e70e7c0889,52aa22b0-0b50-4fd8-8723-2bfcf445fed9.wxs.aliquot_ensemble_masked.maf.gz,16426,Aliquot Ensemble Somatic Variant Merging and Masking,1
42976f01-b92f-4136-b17f-17ab049bebab,52aa7cf8-590e-4207-ac94-4d9b4408a877.wxs.aliquot_ensemble_masked.maf.gz,52912,Aliquot Ensemble Somatic Variant Merging and Masking,1
0344b01e-7430-4200-81cb-d48a3a8998ac,5387a7a6-6882-476e-a57c-fffca53b11e2.wxs.aliquot_ensemble_masked.maf.gz,185535,Aliquot Ensemble Somatic Variant Merging and Masking,1
f50e5b1c-99bc-4e7e-8f39-5f421c4ea2fd,54c096ab-2dd8-4b48-a9b8-2254714ee5ea.wxs.aliquot_ensemble_masked.maf.gz,15120,Aliquot Ensemble Somatic Variant Merging and Masking,1
178421c1-a911-4404-81ce-83f399e6e4f8,54cf6411-680d-4de6-b98e-46b9021ace6f.wxs.aliquot_ensemble_masked.maf.gz,393747,Aliquot Ensemble Somatic Variant Merging and Masking,1
b7950351-3e23-423f-b59d-4a3a0d411fa9,55899746-38e3-4a9c-87c2-dac4de6b693e.wxs.aliquot_ensemble_masked.maf.gz,181446,Aliquot Ensemble Somatic Variant Merging and Masking,1
acd92446-98f7-4df5-9709-0432b54209e3,5619e5ba-f527-4b34-915c-3244dc8c268b.wxs.aliquot_ensemble_masked.maf.gz,92798,Aliquot Ensemble Somatic Variant Merging and Masking,1
06c8f74d-21ff-43ff-b921-a364f8010b42,5623afdf-6852-4592-9a22-a36ac4319bb9.wxs.aliquot_ensemble_masked.maf.gz,48005,Aliquot Ensemble Somatic Variant Merging and Masking,1
5dc8cf06-98c7-4552-b64d-80304abc70de,563682fe-a266-4e32-85cd-1c785856892f.wxs.aliquot_ensemble_masked.maf.gz,82303,Aliquot Ensemble Somatic Variant Merging and Masking,1
4cd60a72-9deb-4866-8592-01c27f2e83ea,564349f2-920c-4b4e-98e1-d179bceac096.wxs.aliquot_ensemble_masked.maf.gz,38544,Aliquot Ensemble Somatic Variant Merging and Masking,1
ffc4b353-7444-4aa7-9475-91eb3b999227,565656ba-031b-43a3-a339-a4b444358def.wxs.aliquot_ensemble_masked.maf.gz,89800,Aliquot Ensemble Somatic Variant Merging and Masking,1
28689bdd-855b-43f4-b8da-fc625b8321a9,567aae04-131f-4f4f-9c0c-080c0971d931.wxs.aliquot_ensemble_masked.maf.gz,44497,Aliquot Ensemble Somatic Variant Merging and Masking,1
3e44a213-5858-411a-80be-23104fb8066f,56b2a13b-1539-4ef2-ae60-e5a29c673f9a.wxs.aliquot_ensemble_masked.maf.gz,21465,Aliquot Ensemble Somatic Variant Merging and Masking,1
a13ce267-8b9f-419d-92d1-4e38dfc006b2,571ab7df-ee67-4c91-b06d-935a14b5baab.wxs.aliquot_ensemble_masked.maf.gz,327785,Aliquot Ensemble Somatic Variant Merging and Masking,1
49670ab9-80b8-4ad1-bec3-5c591342abda,58529771-2790-474a-8705-17d544e16999.wxs.aliquot_ensemble_masked.maf.gz,68782,Aliquot Ensemble Somatic Variant Merging and Masking,1
a617ea8d-9067-47d2-bea1-e6bcd10659b8,591a8236-b11b-46c4-99d8-eb142dfbf6c0.wxs.aliquot_ensemble_masked.maf.gz,11933,Aliquot Ensemble Somatic Variant Merging and Masking,1
f7a36ec5-b563-4c0d-9bbf-a738c9db06c0,59494bb2-eb5d-477e-9c09-86caecf3b73a.wxs.aliquot_ensemble_masked.maf.gz,83128,Aliquot Ensemble Somatic Variant Merging and Masking,1
5282f995-7763-4acb-aa70-99e1d8f27272,59921574-8bc1-4fd9-b89c-ba571288ee9d.wxs.aliquot_ensemble_masked.maf.gz,9304,Aliquot Ensemble Somatic Variant Merging and Masking,1
f412cb0d-3502-40eb-aad0-f0ca27986ae0,59ee2866-a2d5-4544-804b-005bf4aee445.wxs.aliquot_ensemble_masked.maf.gz,29410,Aliquot Ensemble Somatic Variant Merging and Masking,1
bc8d0e74-296a-4e60-becd-fc5b67e2d0b6,5a0f7171-ee07-4a43-b7a5-60f14584ffe1.wxs.aliquot_ensemble_masked.maf.gz,95453,Aliquot Ensemble Somatic Variant Merging and Masking,1
099f0c40-3daf-4dcc-81e1-c56898003f56,5a5fd931-fd5e-40c8-8110-0b66adf436b9.wxs.aliquot_ensemble_masked.maf.gz,26457,Aliquot Ensemble Somatic Variant Merging and Masking,1
b5437fa8-d470-4b69-b53e-c3c187b3a79e,5af9475d-ad77-4393-a262-06fb775d6c01.wxs.aliquot_ensemble_masked.maf.gz,12602,Aliquot Ensemble Somatic Variant Merging and Masking,1
d0aef9a8-1d05-40c0-8225-e8ea61e5f8d3,5b04d9eb-98b0-4aff-8168-53a6b31bd9c5.wxs.aliquot_ensemble_masked.maf.gz,111166,Aliquot Ensemble Somatic Variant Merging and Masking,1
fbf508aa-eddc-4680-b831-ba8724e6dfff,5b0b7840-ba24-4aab-bbaf-a26e6ef0b993.wxs.aliquot_ensemble_masked.maf.gz,11558,Aliquot Ensemble Somatic Variant Merging and Masking,1
7d1d4767-656d-4a42-b402-e61f902de293,5b56ddb2-067c-4f81-8ca4-c423dc8b6738.wxs.aliquot_ensemble_masked.maf.gz,41466,Aliquot Ensemble Somatic Variant Merging and Masking,1
2baaf2a0-99ab-4e08-b408-0ec354dae20f,5bb8fba9-106c-4b35-9cfc-00253560b361.wxs.aliquot_ensemble_masked.maf.gz,75990,Aliquot Ensemble Somatic Variant Merging and Masking,1
3307d2d2-5e85-4dfa-8458-959837cab5e1,5bdffdc6-ab76-468b-ab2e-dc69f3e8620c.wxs.aliquot_ensemble_masked.maf.gz,20190,Aliquot Ensemble Somatic Variant Merging and Masking,1
ec50aaca-7d12-4c2e-80ad-17b8d5f37521,5c1e02ab-f005-460e-b015-cae32da78fd7.wxs.aliquot_ensemble_masked.maf.gz,176868,Aliquot Ensemble Somatic Variant Merging and Masking,1
7cc6c97b-1e0d-497e-9d18-fce6c24fb7dd,5c5b5776-e87b-4a6d-881b-e0c4ecd38af6.wxs.aliquot_ensemble_masked.maf.gz,64929,Aliquot Ensemble Somatic Variant Merging and Masking,1
deeee256-b133-4a0b-ac1f-ce9a4e4929e4,5cf654d0-0686-4272-8135-1d7f67ed39e1.wxs.aliquot_ensemble_masked.maf.gz,169918,Aliquot Ensemble Somatic Variant Merging and Masking,1
c386bb76-de34-4b20-b0c9-f03a8b5047bb,5d96a89e-554d-42d2-835e-660ba5f5a325.wxs.aliquot_ensemble_masked.maf.gz,55549,Aliquot Ensemble Somatic Variant Merging and Masking,1
a042668f-e877-4eee-9540-f14ded1fed45,5ddbdc9e-468e-4d98-bddd-3dd0d4c73be3.wxs.aliquot_ensemble_masked.maf.gz,18996,Aliquot Ensemble Somatic Variant Merging and Masking,1
0a48e132-74fa-456d-a292-a958d9373e3d,5dfa07b9-3d69-4974-9a29-336b47b0cdab.wxs.aliquot_ensemble_masked.maf.gz,105076,Aliquot Ensemble Somatic Variant Merging and Masking,1
c1448109-b5b1-40cb-9427-099322af712f,5e1e9429-dfc2-47b0-963d-9b3152864ee8.wxs.aliquot_ensemble_masked.maf.gz,64818,Aliquot Ensemble Somatic Variant Merging and Masking,1
15a1e41c-d1b4-435d-816e-930c8731998e,5e374a19-87e1-41ed-9dd7-9fd2e653c13a.wxs.aliquot_ensemble_masked.maf.gz,95898,Aliquot Ensemble Somatic Variant Merging and Masking,1
aa57de4e-7f8f-4c9c-a185-4ab87bb9e438,5eaa4117-0c17-40a6-94a9-ad229a8e5250.wxs.aliquot_ensemble_masked.maf.gz,126003,Aliquot Ensemble Somatic Variant Merging and Masking,1
3e4e26b2-ee75-4349-80c4-7ad68b2e4e8b,5f03ea6f-ff8f-401c-8585-4c6e7fd81f47.wxs.aliquot_ensemble_masked.maf.gz,1142,Aliquot Ensemble Somatic Variant Merging and Masking,1
582ecb35-f147-4b97-9c80-d1ebb0affdd9,5f0ca642-beaa-41f5-827f-91e3a14a2cdb.wxs.aliquot_ensemble_masked.maf.gz,84887,Aliquot Ensemble Somatic Variant Merging and Masking,1
dc2f5320-ada0-44f6-b9d3-dea5d372ad85,5f719432-ed9c-4945-826b-e1a3a51eb239.wxs.aliquot_ensemble_masked.maf.gz,33863,Aliquot Ensemble Somatic Variant Merging and Masking,1
84bd7d30-18aa-4178-99ff-717360005681,5fe6f1f9-2825-47e1-84cd-6e45a6b34d9c.wxs.aliquot_ensemble_masked.maf.gz,30085,Aliquot Ensemble Somatic Variant Merging and Masking,1
4e44c528-4c1a-4707-984f-a976c433628f,5ff85c14-6433-4173-bfa1-2214d92a6482.wxs.aliquot_ensemble_masked.maf.gz,88477,Aliquot Ensemble Somatic Variant Merging and Masking,1
6194e7af-11f6-4a25-85f3-bc98be3a7e14,6268811e-1d3c-433b-93c2-88ec69f3b499.wxs.aliquot_ensemble_masked.maf.gz,43609,Aliquot Ensemble Somatic Variant Merging and Masking,1
95db3ed6-4817-46bf-bad4-5f7ae09c5374,62a24d2d-9e15-4884-b569-76bbbe81439c.wxs.aliquot_ensemble_masked.maf.gz,63040,Aliquot Ensemble Somatic Variant Merging and Masking,1
e101ac05-6e7f-4158-9050-f60305af13f1,62d604e0-2250-407f-99d8-ef5a858dcd9c.wxs.aliquot_ensemble_masked.maf.gz,129778,Aliquot Ensemble Somatic Variant Merging and Masking,1
40d5190b-b6ed-4616-9981-a3b7eb2d7c2b,6313be87-755f-4626-9b99-6e72d1866693.wxs.aliquot_ensemble_masked.maf.gz,107308,Aliquot Ensemble Somatic Variant Merging and Masking,1
f9291f6e-283f-434b-ad5a-d498ef81532a,6318ffec-28c2-4307-9db8-38bf7f13cd12.wxs.aliquot_ensemble_masked.maf.gz,199699,Aliquot Ensemble Somatic Variant Merging and Masking,1
c551e781-f69d-4cd8-b85f-41e6f50e7ebe,64749795-d448-4308-b810-0db71295f28c.wxs.aliquot_ensemble_masked.maf.gz,228549,Aliquot Ensemble Somatic Variant Merging and Masking,1
9a09f5eb-719e-4b40-a83f-cc609c5252c6,64a87a6e-49fe-4416-8272-38833006c015.wxs.aliquot_ensemble_masked.maf.gz,155145,Aliquot Ensemble Somatic Variant Merging and Masking,1
84a48edd-9391-4b35-b78c-506fd1191abc,65b73b0e-67a7-43b6-8719-8935176d13f0.wxs.aliquot_ensemble_masked.maf.gz,59238,Aliquot Ensemble Somatic Variant Merging and Masking,1
fd818188-0e89-4961-ac1a-e4e490746d17,6646a893-e711-476f-96f3-461c8045aaf5.wxs.aliquot_ensemble_masked.maf.gz,20864,Aliquot Ensemble Somatic Variant Merging and Masking,1
047c7c3b-0baa-41fe-91c7-e3c59a55bdc3,6680da97-11ec-49b1-8ebf-698f5e20b6a7.wxs.aliquot_ensemble_masked.maf.gz,68385,Aliquot Ensemble Somatic Variant Merging and Masking,1
b232dcc8-e157-4d9d-bf18-83d75b31a70b,6685804f-face-4cd7-9d8d-7e430858ddc5.wxs.aliquot_ensemble_masked.maf.gz,365646,Aliquot Ensemble Somatic Variant Merging and Masking,1
d41b4708-0ccc-474f-84c8-b85e2f5795dc,6706798d-874b-4b44-a996-35b3c9a19aff.wxs.aliquot_ensemble_masked.maf.gz,48045,Aliquot Ensemble Somatic Variant Merging and Masking,1
817fc690-3aed-489d-a74d-d74f53610656,67285c0c-aa78-4b02-bd0d-824fcce3bee0.wxs.aliquot_ensemble_masked.maf.gz,73921,Aliquot Ensemble Somatic Variant Merging and Masking,1
68212b71-6b6f-4825-91f5-80ee54a7f679,674ea8d3-9ab3-4f82-99e3-3fe2481e756c.wxs.aliquot_ensemble_masked.maf.gz,231788,Aliquot Ensemble Somatic Variant Merging and Masking,1
663280fe-02ec-4470-b033-3f45b7364c6a,67691429-74f6-40fb-9c68-f408138b1dad.wxs.aliquot_ensemble_masked.maf.gz,67279,Aliquot Ensemble Somatic Variant Merging and Masking,1
